window_id,config_id,repetition,query,policy_id,policy_name,decision,rf_predicted_qir,q95_predicted_qir,actual_concurrent_qir,observed_effective_qir,maintenance_executed,maintenance_delay_sec,maintenance_starved,sla_violation
29,frag200_single_stream_FIFO,1,Q14,policy_2_always_defer,Always Defer,DEFER,2.948001924001781,19.406471886814,5.747747104874414,0.0,0,1.9913058280944824,1,0
29,frag200_single_stream_FIFO,1,Q14,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.948001924001781,19.406471886814,5.747747104874414,0.0,0,1.9913058280944824,1,0
29,frag200_single_stream_FIFO,1,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.948001924001781,19.406471886814,5.747747104874414,5.747747104874414,1,0.0,0,0
29,frag200_single_stream_FIFO,1,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.948001924001781,19.406471886814,5.747747104874414,0.0,0,1.9913058280944824,1,0
30,frag200_single_stream_FIFO,2,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.948001924001781,17.184930542513467,13.705127825170004,13.705127825170004,1,0.0,0,1
30,frag200_single_stream_FIFO,2,Q14,policy_2_always_defer,Always Defer,DEFER,2.948001924001781,17.184930542513467,13.705127825170004,0.0,0,1.9950847625732422,1,0
30,frag200_single_stream_FIFO,2,Q14,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.948001924001781,17.184930542513467,13.705127825170004,0.0,0,1.9950847625732422,1,0
30,frag200_single_stream_FIFO,2,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.948001924001781,17.184930542513467,13.705127825170004,13.705127825170004,1,0.0,0,1
30,frag200_single_stream_FIFO,2,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.948001924001781,17.184930542513467,13.705127825170004,0.0,0,1.9950847625732422,1,0
31,frag200_single_stream_FIFO,3,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.948001924001781,22.93609456521378,20.62182730530776,20.62182730530776,1,0.0,0,1
31,frag200_single_stream_FIFO,3,Q14,policy_2_always_defer,Always Defer,DEFER,2.948001924001781,22.93609456521378,20.62182730530776,0.0,0,2.0006957054138184,1,0
31,frag200_single_stream_FIFO,3,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.948001924001781,22.93609456521378,20.62182730530776,20.62182730530776,1,0.0,0,1
31,frag200_single_stream_FIFO,3,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.948001924001781,22.93609456521378,20.62182730530776,20.62182730530776,1,0.0,0,1
31,frag200_single_stream_FIFO,3,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.948001924001781,22.93609456521378,20.62182730530776,0.0,0,2.0006957054138184,1,0
32,frag200_single_stream_FIFO,4,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.948001924001781,16.8624566982806,8.379541567612762,8.379541567612762,1,0.0,0,0
32,frag200_single_stream_FIFO,4,Q14,policy_2_always_defer,Always Defer,DEFER,2.948001924001781,16.8624566982806,8.379541567612762,0.0,0,1.8786306381225586,1,0
32,frag200_single_stream_FIFO,4,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.948001924001781,16.8624566982806,8.379541567612762,8.379541567612762,1,0.0,0,0
32,frag200_single_stream_FIFO,4,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.948001924001781,16.8624566982806,8.379541567612762,8.379541567612762,1,0.0,0,0
32,frag200_single_stream_FIFO,4,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.948001924001781,16.8624566982806,8.379541567612762,0.0,0,1.8786306381225586,1,0
33,frag200_multi_stream_FIFO,1,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,11.526954035199253,9.43750980484926,9.43750980484926,1,0.0,0,0
33,frag200_multi_stream_FIFO,1,Q1,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,11.526954035199253,9.43750980484926,0.0,0,7.659664154052734,1,0
33,frag200_multi_stream_FIFO,1,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,11.526954035199253,9.43750980484926,9.43750980484926,1,0.0,0,0
33,frag200_multi_stream_FIFO,1,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,11.526954035199253,9.43750980484926,9.43750980484926,1,0.0,0,0
33,frag200_multi_stream_FIFO,1,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,11.526954035199253,9.43750980484926,0.0,0,7.659664154052734,1,0
34,frag200_multi_stream_FIFO,1,Q3,policy_1_always_run,Always Run (Baseline),RUN,3.326654255447493,15.35941109978383,1.5166527526922506,1.5166527526922506,1,0.0,0,0
34,frag200_multi_stream_FIFO,1,Q3,policy_2_always_defer,Always Defer,DEFER,3.326654255447493,15.35941109978383,1.5166527526922506,0.0,0,2.4212021827697754,1,0
34,frag200_multi_stream_FIFO,1,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,3.326654255447493,15.35941109978383,1.5166527526922506,1.5166527526922506,1,0.0,0,0
34,frag200_multi_stream_FIFO,1,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.326654255447493,15.35941109978383,1.5166527526922506,1.5166527526922506,1,0.0,0,0
34,frag200_multi_stream_FIFO,1,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.326654255447493,15.35941109978383,1.5166527526922506,0.0,0,2.4212021827697754,1,0
35,frag200_multi_stream_FIFO,1,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.11528421456042,18.854420536431697,9.012223856183745,9.012223856183745,1,0.0,0,0
35,frag200_multi_stream_FIFO,1,Q6,policy_2_always_defer,Always Defer,DEFER,3.11528421456042,18.854420536431697,9.012223856183745,0.0,0,1.9781134128570557,1,0
35,frag200_multi_stream_FIFO,1,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,3.11528421456042,18.854420536431697,9.012223856183745,9.012223856183745,1,0.0,0,0
35,frag200_multi_stream_FIFO,1,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.11528421456042,18.854420536431697,9.012223856183745,9.012223856183745,1,0.0,0,0
35,frag200_multi_stream_FIFO,1,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.11528421456042,18.854420536431697,9.012223856183745,0.0,0,1.9781134128570557,1,0
36,frag200_multi_stream_FIFO,1,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,12.177523711631666,-2.045093199025077,-2.045093199025077,1,0.0,0,0
36,frag200_multi_stream_FIFO,1,Q12,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,12.177523711631666,-2.045093199025077,0.0,0,1.987515926361084,1,0
36,frag200_multi_stream_FIFO,1,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,12.177523711631666,-2.045093199025077,-2.045093199025077,1,0.0,0,0
36,frag200_multi_stream_FIFO,1,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,12.177523711631666,-2.045093199025077,-2.045093199025077,1,0.0,0,0
36,frag200_multi_stream_FIFO,1,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,12.177523711631666,-2.045093199025077,0.0,0,1.987515926361084,1,0
37,frag200_multi_stream_FIFO,1,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,15.646988812016541,-1.9556448030138789,-1.9556448030138789,1,0.0,0,0
37,frag200_multi_stream_FIFO,1,Q14,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,15.646988812016541,-1.9556448030138789,0.0,0,1.8246479034423828,1,0
37,frag200_multi_stream_FIFO,1,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,15.646988812016541,-1.9556448030138789,-1.9556448030138789,1,0.0,0,0
37,frag200_multi_stream_FIFO,1,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,15.646988812016541,-1.9556448030138789,-1.9556448030138789,1,0.0,0,0
37,frag200_multi_stream_FIFO,1,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,15.646988812016541,-1.9556448030138789,0.0,0,1.8246479034423828,1,0
38,frag200_multi_stream_FIFO,1,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,10.623173593211611,2.518533465322588,2.518533465322588,1,0.0,0,0
38,frag200_multi_stream_FIFO,1,Q18,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,10.623173593211611,2.518533465322588,0.0,0,4.092944622039795,1,0
38,frag200_multi_stream_FIFO,1,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,10.623173593211611,2.518533465322588,2.518533465322588,1,0.0,0,0
38,frag200_multi_stream_FIFO,1,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,10.623173593211611,2.518533465322588,2.518533465322588,1,0.0,0,0
38,frag200_multi_stream_FIFO,1,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,10.623173593211611,2.518533465322588,0.0,0,4.092944622039795,1,0
39,frag200_multi_stream_FIFO,2,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,8.661383089323511,6.497371550342591,6.497371550342591,1,0.0,0,0
39,frag200_multi_stream_FIFO,2,Q1,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,8.661383089323511,6.497371550342591,0.0,0,7.623145818710327,1,0
39,frag200_multi_stream_FIFO,2,Q1,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.9020415698737976,8.661383089323511,6.497371550342591,0.0,0,7.623145818710327,1,0
39,frag200_multi_stream_FIFO,2,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,8.661383089323511,6.497371550342591,6.497371550342591,1,0.0,0,0
39,frag200_multi_stream_FIFO,2,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.9020415698737976,8.661383089323511,6.497371550342591,6.497371550342591,1,0.0,0,0
40,frag200_multi_stream_FIFO,2,Q3,policy_1_always_run,Always Run (Baseline),RUN,4.037249091743726,12.473373353694685,8.66916207445291,8.66916207445291,1,0.0,0,0
40,frag200_multi_stream_FIFO,2,Q3,policy_2_always_defer,Always Defer,DEFER,4.037249091743726,12.473373353694685,8.66916207445291,0.0,0,2.4125864505767822,1,0
40,frag200_multi_stream_FIFO,2,Q3,policy_3_heuristic,Simple Resource Heuristic,DEFER,4.037249091743726,12.473373353694685,8.66916207445291,0.0,0,2.4125864505767822,1,0
40,frag200_multi_stream_FIFO,2,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,4.037249091743726,12.473373353694685,8.66916207445291,8.66916207445291,1,0.0,0,0
40,frag200_multi_stream_FIFO,2,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,4.037249091743726,12.473373353694685,8.66916207445291,0.0,0,2.4125864505767822,1,0
41,frag200_multi_stream_FIFO,2,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.8258790508566527,15.942957558363041,15.213613231506756,15.213613231506756,1,0.0,0,1
41,frag200_multi_stream_FIFO,2,Q6,policy_2_always_defer,Always Defer,DEFER,3.8258790508566527,15.942957558363041,15.213613231506756,0.0,0,2.004160165786743,1,0
41,frag200_multi_stream_FIFO,2,Q6,policy_3_heuristic,Simple Resource Heuristic,DEFER,3.8258790508566527,15.942957558363041,15.213613231506756,0.0,0,2.004160165786743,1,0
41,frag200_multi_stream_FIFO,2,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.8258790508566527,15.942957558363041,15.213613231506756,15.213613231506756,1,0.0,0,1
41,frag200_multi_stream_FIFO,2,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.8258790508566527,15.942957558363041,15.213613231506756,0.0,0,2.004160165786743,1,0
42,frag200_multi_stream_FIFO,2,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,9.266763759546143,-1.6108205747005795,-1.6108205747005795,1,0.0,0,0
42,frag200_multi_stream_FIFO,2,Q12,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,9.266763759546143,-1.6108205747005795,0.0,0,2.012604236602783,1,0
42,frag200_multi_stream_FIFO,2,Q12,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.9020415698737976,9.266763759546143,-1.6108205747005795,0.0,0,2.012604236602783,1,0
42,frag200_multi_stream_FIFO,2,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,9.266763759546143,-1.6108205747005795,-1.6108205747005795,1,0.0,0,0
42,frag200_multi_stream_FIFO,2,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.9020415698737976,9.266763759546143,-1.6108205747005795,-1.6108205747005795,1,0.0,0,0
43,frag200_multi_stream_FIFO,2,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,12.62753632112253,-5.282763764375961,-5.282763764375961,1,0.0,0,0
43,frag200_multi_stream_FIFO,2,Q14,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,12.62753632112253,-5.282763764375961,0.0,0,1.997917890548706,1,0
43,frag200_multi_stream_FIFO,2,Q14,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.9020415698737976,12.62753632112253,-5.282763764375961,0.0,0,1.997917890548706,1,0
43,frag200_multi_stream_FIFO,2,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,12.62753632112253,-5.282763764375961,-5.282763764375961,1,0.0,0,0
43,frag200_multi_stream_FIFO,2,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.9020415698737976,12.62753632112253,-5.282763764375961,0.0,0,1.997917890548706,1,0
44,frag200_multi_stream_FIFO,2,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,7.861383797659215,1.3403530353918436,1.3403530353918436,1,0.0,0,0
44,frag200_multi_stream_FIFO,2,Q18,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,7.861383797659215,1.3403530353918436,0.0,0,3.914940357208252,1,0
44,frag200_multi_stream_FIFO,2,Q18,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.9020415698737976,7.861383797659215,1.3403530353918436,0.0,0,3.914940357208252,1,0
44,frag200_multi_stream_FIFO,2,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,7.861383797659215,1.3403530353918436,1.3403530353918436,1,0.0,0,0
44,frag200_multi_stream_FIFO,2,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.9020415698737976,7.861383797659215,1.3403530353918436,1.3403530353918436,1,0.0,0,0
45,frag200_multi_stream_FIFO,3,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,10.711027414593957,3.302865215977971,3.302865215977971,1,0.0,0,0
45,frag200_multi_stream_FIFO,3,Q1,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,10.711027414593957,3.302865215977971,0.0,0,7.597756624221802,1,0
45,frag200_multi_stream_FIFO,3,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,10.711027414593957,3.302865215977971,3.302865215977971,1,0.0,0,0
45,frag200_multi_stream_FIFO,3,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,10.711027414593957,3.302865215977971,3.302865215977971,1,0.0,0,0
45,frag200_multi_stream_FIFO,3,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,10.711027414593957,3.302865215977971,0.0,0,7.597756624221802,1,0
46,frag200_multi_stream_FIFO,3,Q3,policy_1_always_run,Always Run (Baseline),RUN,3.326654255447493,14.457383208156358,11.672894081578077,11.672894081578077,1,0.0,0,1
46,frag200_multi_stream_FIFO,3,Q3,policy_2_always_defer,Always Defer,DEFER,3.326654255447493,14.457383208156358,11.672894081578077,0.0,0,2.476677417755127,1,0
46,frag200_multi_stream_FIFO,3,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,3.326654255447493,14.457383208156358,11.672894081578077,11.672894081578077,1,0.0,0,1
46,frag200_multi_stream_FIFO,3,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.326654255447493,14.457383208156358,11.672894081578077,11.672894081578077,1,0.0,0,1
46,frag200_multi_stream_FIFO,3,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.326654255447493,14.457383208156358,11.672894081578077,0.0,0,2.476677417755127,1,0
47,frag200_multi_stream_FIFO,3,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.11528421456042,18.01970091205194,0.7682871533091021,0.7682871533091021,1,0.0,0,0
47,frag200_multi_stream_FIFO,3,Q6,policy_2_always_defer,Always Defer,DEFER,3.11528421456042,18.01970091205194,0.7682871533091021,0.0,0,1.941826581954956,1,0
47,frag200_multi_stream_FIFO,3,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,3.11528421456042,18.01970091205194,0.7682871533091021,0.7682871533091021,1,0.0,0,0
47,frag200_multi_stream_FIFO,3,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.11528421456042,18.01970091205194,0.7682871533091021,0.7682871533091021,1,0.0,0,0
47,frag200_multi_stream_FIFO,3,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.11528421456042,18.01970091205194,0.7682871533091021,0.0,0,1.941826581954956,1,0
48,frag200_multi_stream_FIFO,3,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,11.32386942898831,8.97048220166156,8.97048220166156,1,0.0,0,0
48,frag200_multi_stream_FIFO,3,Q12,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,11.32386942898831,8.97048220166156,0.0,0,1.9770429134368896,1,0
48,frag200_multi_stream_FIFO,3,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,11.32386942898831,8.97048220166156,8.97048220166156,1,0.0,0,0
48,frag200_multi_stream_FIFO,3,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,11.32386942898831,8.97048220166156,8.97048220166156,1,0.0,0,0
48,frag200_multi_stream_FIFO,3,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,11.32386942898831,8.97048220166156,0.0,0,1.9770429134368896,1,0
49,frag200_multi_stream_FIFO,3,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,14.773894811647079,-0.46040599143045147,-0.46040599143045147,1,0.0,0,0
49,frag200_multi_stream_FIFO,3,Q14,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,14.773894811647079,-0.46040599143045147,0.0,0,1.840677261352539,1,0
49,frag200_multi_stream_FIFO,3,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,14.773894811647079,-0.46040599143045147,-0.46040599143045147,1,0.0,0,0
49,frag200_multi_stream_FIFO,3,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,14.773894811647079,-0.46040599143045147,-0.46040599143045147,1,0.0,0,0
49,frag200_multi_stream_FIFO,3,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.191446733577565,14.773894811647079,-0.46040599143045147,0.0,0,1.840677261352539,1,0
50,frag200_multi_stream_FIFO,3,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.191446733577565,9.957303496653674,4.065989958098617,4.065989958098617,1,0.0,0,0
50,frag200_multi_stream_FIFO,3,Q18,policy_2_always_defer,Always Defer,DEFER,2.191446733577565,9.957303496653674,4.065989958098617,0.0,0,3.826463460922241,1,0
50,frag200_multi_stream_FIFO,3,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,2.191446733577565,9.957303496653674,4.065989958098617,4.065989958098617,1,0.0,0,0
50,frag200_multi_stream_FIFO,3,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.191446733577565,9.957303496653674,4.065989958098617,4.065989958098617,1,0.0,0,0
50,frag200_multi_stream_FIFO,3,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.191446733577565,9.957303496653674,4.065989958098617,4.065989958098617,1,0.0,0,0
51,frag200_multi_stream_FIFO,4,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,11.147319001871061,6.178960293838602,6.178960293838602,1,0.0,0,0
51,frag200_multi_stream_FIFO,4,Q1,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,11.147319001871061,6.178960293838602,0.0,0,7.5326478481292725,1,0
51,frag200_multi_stream_FIFO,4,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,2.9020415698737976,11.147319001871061,6.178960293838602,6.178960293838602,1,0.0,0,0
51,frag200_multi_stream_FIFO,4,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,11.147319001871061,6.178960293838602,6.178960293838602,1,0.0,0,0
51,frag200_multi_stream_FIFO,4,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.9020415698737976,11.147319001871061,6.178960293838602,0.0,0,7.5326478481292725,1,0
52,frag200_multi_stream_FIFO,4,Q3,policy_1_always_run,Always Run (Baseline),RUN,4.037249091743726,14.906926835215497,15.499147082774059,15.499147082774059,1,0.0,0,1
52,frag200_multi_stream_FIFO,4,Q3,policy_2_always_defer,Always Defer,DEFER,4.037249091743726,14.906926835215497,15.499147082774059,0.0,0,2.3935019969940186,1,0
52,frag200_multi_stream_FIFO,4,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,4.037249091743726,14.906926835215497,15.499147082774059,15.499147082774059,1,0.0,0,1
52,frag200_multi_stream_FIFO,4,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,4.037249091743726,14.906926835215497,15.499147082774059,15.499147082774059,1,0.0,0,1
52,frag200_multi_stream_FIFO,4,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,4.037249091743726,14.906926835215497,15.499147082774059,0.0,0,2.3935019969940186,1,0
53,frag200_multi_stream_FIFO,4,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.8258790508566527,18.408522680962047,5.804704527737075,5.804704527737075,1,0.0,0,0
53,frag200_multi_stream_FIFO,4,Q6,policy_2_always_defer,Always Defer,DEFER,3.8258790508566527,18.408522680962047,5.804704527737075,0.0,0,1.9414339065551758,1,0
53,frag200_multi_stream_FIFO,4,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,3.8258790508566527,18.408522680962047,5.804704527737075,5.804704527737075,1,0.0,0,0
53,frag200_multi_stream_FIFO,4,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.8258790508566527,18.408522680962047,5.804704527737075,5.804704527737075,1,0.0,0,0
53,frag200_multi_stream_FIFO,4,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.8258790508566527,18.408522680962047,5.804704527737075,0.0,0,1.9414339065551758,1,0
54,frag200_multi_stream_FIFO,4,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,11.66531931349922,7.026799232989443,7.026799232989443,1,0.0,0,0
54,frag200_multi_stream_FIFO,4,Q12,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,11.66531931349922,7.026799232989443,0.0,0,2.0412328243255615,1,0
54,frag200_multi_stream_FIFO,4,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,2.9020415698737976,11.66531931349922,7.026799232989443,7.026799232989443,1,0.0,0,0
54,frag200_multi_stream_FIFO,4,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,11.66531931349922,7.026799232989443,7.026799232989443,1,0.0,0,0
54,frag200_multi_stream_FIFO,4,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.9020415698737976,11.66531931349922,7.026799232989443,0.0,0,2.0412328243255615,1,0
55,frag200_multi_stream_FIFO,4,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,15.166682731370978,-0.5590931640894518,-0.5590931640894518,1,0.0,0,0
55,frag200_multi_stream_FIFO,4,Q14,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,15.166682731370978,-0.5590931640894518,0.0,0,1.8348774909973145,1,0
55,frag200_multi_stream_FIFO,4,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.9020415698737976,15.166682731370978,-0.5590931640894518,-0.5590931640894518,1,0.0,0,0
55,frag200_multi_stream_FIFO,4,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,15.166682731370978,-0.5590931640894518,-0.5590931640894518,1,0.0,0,0
55,frag200_multi_stream_FIFO,4,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.9020415698737976,15.166682731370978,-0.5590931640894518,0.0,0,1.8348774909973145,1,0
56,frag200_multi_stream_FIFO,4,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.9020415698737976,10.284960081328371,-0.253685709154256,-0.253685709154256,1,0.0,0,0
56,frag200_multi_stream_FIFO,4,Q18,policy_2_always_defer,Always Defer,DEFER,2.9020415698737976,10.284960081328371,-0.253685709154256,0.0,0,3.9094579219818115,1,0
56,frag200_multi_stream_FIFO,4,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,2.9020415698737976,10.284960081328371,-0.253685709154256,-0.253685709154256,1,0.0,0,0
56,frag200_multi_stream_FIFO,4,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.9020415698737976,10.284960081328371,-0.253685709154256,-0.253685709154256,1,0.0,0,0
56,frag200_multi_stream_FIFO,4,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.9020415698737976,10.284960081328371,-0.253685709154256,0.0,0,3.9094579219818115,1,0
57,frag500_single_stream_FIFO,1,Q14,policy_1_always_run,Always Run (Baseline),RUN,0.1370992432291544,10.278110616243172,13.498291525463094,13.498291525463094,1,0.0,0,1
57,frag500_single_stream_FIFO,1,Q14,policy_2_always_defer,Always Defer,DEFER,0.1370992432291544,10.278110616243172,13.498291525463094,0.0,0,1.9710121154785156,1,0
57,frag500_single_stream_FIFO,1,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,0.1370992432291544,10.278110616243172,13.498291525463094,13.498291525463094,1,0.0,0,1
57,frag500_single_stream_FIFO,1,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,0.1370992432291544,10.278110616243172,13.498291525463094,13.498291525463094,1,0.0,0,1
57,frag500_single_stream_FIFO,1,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,0.1370992432291544,10.278110616243172,13.498291525463094,0.0,0,1.9710121154785156,1,0
58,frag500_single_stream_FIFO,2,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,6.501187590512778,11.350414280378931,11.350414280378931,1,0.0,0,1
