timestamp,cpu_util_pct,mem_total_mb,mem_used_mb,mem_avail_mb,mem_used_pct,disk_read_bytes_sec,disk_write_bytes_sec,disk_read_iops,disk_write_iops
1788182362.713,10.78,15314.3,7111.0,8203.3,46.43,0,0,0.0,0.0
1788182363.713,16.56,15314.3,7109.3,8204.9,46.42,0,23634059,0.0,223.8
1788182364.714,18.34,15314.3,7111.0,8203.3,46.43,0,0,0.0,0.0
1788182365.714,24.47,15314.3,7203.4,8110.9,47.04,0,0,0.0,0.0
1788182366.715,28.34,15314.3,7261.0,8053.2,47.41,0,1072558,0.0,10.0
1788182367.716,33.70,15314.3,7354.3,7960.0,48.02,0,69890330,0.0,533.7
1788182368.716,25.21,15314.3,7425.5,7888.7,48.49,0,0,0.0,0.0
1788182369.717,31.01,15314.3,7457.9,7856.4,48.70,0,401218,0.0,6.0
1788182370.717,32.50,15314.3,7519.2,7795.1,49.10,32747,195310770,8.0,1668.9
1788182371.718,31.38,15314.3,7606.9,7707.3,49.67,8188,155568,2.0,36.0
1788182372.719,30.59,15314.3,7657.7,7656.5,50.00,0,0,0.0,0.0
1788182373.719,10.58,15314.3,7652.4,7661.9,49.97,0,24563,0.0,6.0
1788182374.720,16.84,15314.3,7496.0,7818.3,48.95,139179,212862,10.0,4.0
1788182375.721,18.80,15314.3,7503.5,7810.7,49.00,40926,0,6.0,0.0
1788182376.721,27.87,15314.3,7562.7,7751.6,49.38,0,0,0.0,0.0
1788182377.722,27.40,15314.3,7641.8,7672.5,49.90,0,221005,0.0,10.0
1788182378.723,25.53,15314.3,7683.2,7631.0,50.17,0,188192,0.0,24.0
1788182379.724,22.66,15314.3,7725.6,7588.7,50.45,0,0,0.0,0.0
1788182380.724,25.81,15314.3,7790.7,7523.6,50.87,0,2562875,0.0,32.0
1788182381.725,30.00,15314.3,7880.5,7433.8,51.46,0,71695273,0.0,551.7
1788182382.725,29.51,15314.3,7915.6,7398.7,51.69,0,69907603,0.0,533.7
1788182383.726,21.55,15314.3,8003.7,7310.6,52.26,65504,3651868,6.0,105.9
1788182384.726,19.28,15314.3,8140.4,7173.8,53.16,0,0,0.0,0.0
1788182385.727,17.19,15314.3,8186.9,7127.3,53.46,0,210857020,0.0,1611.1
1788182386.728,16.01,15314.3,8266.6,7047.6,53.98,0,597585,0.0,32.0
1788182387.728,9.87,15314.3,8361.8,6952.5,54.60,0,0,0.0,0.0
1788182388.729,15.84,15314.3,8443.6,6870.6,55.14,0,70962947,0.0,701.6
1788182389.730,40.04,15314.3,8548.2,6766.0,55.82,0,0,0.0,0.0
1788182390.731,89.24,15314.3,9742.9,5571.3,63.62,0,0,0.0,0.0
1788182391.732,76.13,15314.3,10142.1,5172.2,66.23,0,245539,0.0,4.0
1788182392.733,20.48,15314.3,10152.8,5161.5,66.30,0,0,0.0,0.0
1788182393.734,27.20,15314.3,10210.8,5103.5,66.67,0,20318650,0.0,163.9
1788182394.734,33.05,15314.3,10259.4,5054.9,66.99,0,226311644,0.0,1780.8
1788182395.735,44.82,15314.3,10448.3,4866.0,68.23,0,0,0.0,0.0
1788182396.736,10.08,15314.3,10392.5,4921.7,67.86,0,0,0.0,0.0
1788182397.736,1.38,15314.3,10390.7,4923.6,67.85,0,155564,0.0,4.0
1788182398.737,7.46,15314.3,10391.5,4922.7,67.86,0,0,0.0,0.0
1788182399.737,15.76,15314.3,10393.7,4920.6,67.87,40936,0,6.0,0.0
1788182400.738,2.01,15314.3,10344.7,4969.6,67.55,0,83413460,0.0,657.6
1788182401.738,16.93,15314.3,10355.1,4959.2,67.62,8187,141904981,2.0,1089.4
1788182402.739,23.94,15314.3,10499.7,4814.6,68.56,0,0,0.0,0.0
1788182403.740,32.32,15314.3,10807.7,4506.6,70.57,0,69959891,0.0,535.7
1788182404.740,12.68,15314.3,11038.1,4276.2,72.08,0,140993845,0.0,1081.3
1788182405.741,11.13,15314.3,11118.8,4195.5,72.60,0,1399957,0.0,34.0
1788182406.742,15.21,15314.3,11253.6,4060.7,73.48,0,69960113,0.0,535.6
1788182407.742,9.23,15314.3,11340.7,3973.6,74.05,0,0,0.0,0.0
1788182408.743,35.22,15314.3,11365.4,3948.9,74.21,253756,335613,18.0,12.0
1788182409.745,93.62,15314.3,11364.5,3949.8,74.21,0,0,0.0,0.0
1788182410.745,39.95,15314.3,11419.5,3894.7,74.57,0,0,0.0,0.0
1788182411.746,41.64,15314.3,11372.5,3941.7,74.26,0,218204789,0.0,1723.0
1788182412.747,42.88,15314.3,11433.6,3880.7,74.66,0,0,0.0,0.0
1788182413.748,52.24,15314.3,11470.8,3843.5,74.90,16371,3699735,4.0,61.9
1788182414.749,39.29,15314.3,11560.6,3753.7,75.49,621977,0,22.0,0.0
1788182415.750,39.71,15314.3,11574.4,3739.9,75.58,32738,0,8.0,0.0
1788182416.751,56.85,15314.3,11126.0,4188.2,72.65,319166,91510698,40.0,721.3
1788182417.751,26.34,15314.3,11028.0,4286.2,72.01,32741,0,8.0,0.0
1788182418.752,22.05,15314.3,11026.1,4288.1,72.00,0,106429,0.0,4.0
1788182419.753,24.09,15314.3,11035.7,4278.6,72.06,0,16375,0.0,2.0
1788182420.753,27.34,15314.3,11029.8,4284.5,72.02,0,0,0.0,0.0
1788182421.754,22.17,15314.3,11023.1,4291.1,71.98,0,458423,0.0,48.0
1788182422.755,41.31,15314.3,10981.9,4332.3,71.71,0,210934170,0.0,1616.5
1788182423.756,20.60,15314.3,10984.1,4330.2,71.72,0,0,0.0,0.0
1788182424.757,20.41,15314.3,10977.7,4336.5,71.68,32744,1023252,8.0,123.9
1788182425.758,21.52,15314.3,10985.2,4329.1,71.73,0,2111145,0.0,34.0
1788182426.758,23.96,15314.3,10989.2,4325.1,71.76,0,197639031,0.0,1545.3
1788182427.759,34.50,15314.3,11002.5,4311.7,71.85,0,140436225,0.0,1093.4
1788182428.760,28.52,15314.3,10892.3,4422.0,71.12,65488,212836,12.0,20.0
1788182429.760,17.25,15314.3,10915.0,4399.2,71.27,1088753,892286,46.0,77.9
1788182430.761,19.40,15314.3,10916.6,4397.6,71.28,204673,0,26.0,0.0
1788182431.762,13.85,15314.3,10909.3,4405.0,71.24,49115,0,12.0,0.0
1788182432.763,12.51,15314.3,10903.3,4411.0,71.20,1939780,572931,367.7,52.0
1788182433.763,21.18,15314.3,10900.8,4413.5,71.18,16370,180066,2.0,20.0
1788182434.764,30.53,15314.3,10950.7,4363.6,71.51,0,482936,0.0,32.0
1788182435.765,37.51,15314.3,11038.8,4275.5,72.08,0,0,0.0,0.0
1788182436.766,28.18,15314.3,11159.7,4154.6,72.87,0,103098887,0.0,835.4
1788182437.767,33.46,15314.3,11283.5,4030.7,73.68,351739,70241526,28.0,543.2
1788182438.773,31.14,15314.3,10920.9,4393.4,71.31,219872,366454,17.9,27.8
1788182439.775,46.97,15314.3,10984.9,4329.3,71.73,7487668,214354925,147.7,1714.3
1788182440.776,47.79,15314.3,11108.9,4205.3,72.54,85532591,1678233,4535.0,113.9
1788182441.777,36.72,15314.3,11227.9,4086.3,73.32,19569398,72114583,2439.8,629.4
1788182442.777,24.46,15314.3,11279.8,4034.4,73.66,663172,0,157.9,0.0
1788182443.780,98.12,15314.3,11285.3,4029.0,73.69,171653,0,27.9,0.0
1788182444.782,83.13,15314.3,11294.6,4019.7,73.75,0,3554511,0.0,67.8
1788182445.783,36.69,15314.3,11311.6,4002.7,73.86,220952,409171,44.0,40.0
1788182446.784,41.84,15314.3,11205.9,4108.4,73.17,270044,180029,28.0,20.0
1788182447.785,40.31,15314.3,11304.9,4009.3,73.82,24558,218045426,2.0,1746.7
1788182448.786,43.31,15314.3,11365.0,3949.3,74.21,0,712327,0.0,8.0
1788182449.786,49.25,15314.3,11456.5,3857.8,74.81,90061,24562,16.0,6.0
1788182450.787,44.23,15314.3,11477.2,3837.0,74.94,646627,0,20.0,0.0
1788182451.789,43.43,15314.3,11373.5,3940.8,74.27,139046,0,10.0,0.0
1788182452.789,26.04,15314.3,11373.7,3940.5,74.27,0,91758388,0.0,723.5
1788182453.790,27.17,15314.3,11373.1,3941.1,74.26,0,261955,0.0,8.0
1788182454.791,23.47,15314.3,11369.6,3944.7,74.24,0,2079106,0.0,253.8
1788182455.791,22.96,15314.3,11374.2,3940.1,74.27,0,483030,0.0,42.0
1788182456.792,29.61,15314.3,11360.4,3953.8,74.18,0,141381220,0.0,1101.4
1788182457.793,29.37,15314.3,11384.1,3930.2,74.34,0,433926,0.0,24.0
1788182458.793,27.20,15314.3,11400.5,3913.7,74.44,114619,70048566,12.0,535.7
1788182459.794,28.94,15314.3,11394.4,3919.8,74.40,0,540114,0.0,34.0
1788182460.795,30.39,15314.3,11389.7,3924.6,74.37,0,2299176,0.0,75.9
1788182461.796,33.03,15314.3,11372.0,3942.2,74.26,49122,219592842,12.0,1932.8
1788182462.806,28.14,15314.3,11386.3,3928.0,74.35,113579,0,9.9,0.0
1788182463.806,31.92,15314.3,11328.5,3985.8,73.97,8186,0,2.0,0.0
1788182464.807,15.39,15314.3,11355.0,3959.3,74.15,155529,0,4.0,0.0
1788182465.808,12.32,15314.3,11376.5,3937.8,74.29,0,0,0.0,0.0
1788182466.808,1.95,15314.3,11349.9,3964.3,74.11,0,917014,0.0,28.0
1788182467.809,4.35,15314.3,11350.1,3964.2,74.11,0,118444419,0.0,933.5
1788182468.809,22.82,15314.3,11418.6,3895.7,74.56,32749,0,6.0,0.0
1788182469.810,25.24,15314.3,11502.9,3811.4,75.11,8187,141199783,2.0,1081.4
1788182470.811,21.65,15314.3,11639.8,3674.4,76.01,0,515814,0.0,28.0
1788182471.811,18.33,15314.3,11720.8,3593.5,76.54,0,211312460,0.0,1617.1
1788182472.812,9.11,15314.3,11794.9,3519.4,77.02,0,0,0.0,0.0
1788182473.812,15.84,15314.3,11832.4,3481.9,77.26,0,71054136,0.0,545.7
1788182474.813,13.29,15314.3,11890.8,3423.5,77.65,343822,0,20.0,0.0
1788182475.814,14.12,15314.3,11497.0,3817.3,75.07,65495,0,2.0,0.0
1788182476.815,73.60,15314.3,11512.9,3801.3,75.18,0,0,0.0,0.0
1788182477.817,60.40,15314.3,11479.9,3834.3,74.96,163590,400796,8.0,6.0
1788182478.818,24.76,15314.3,11412.6,3901.7,74.52,0,367461950,0.0,2863.2
1788182479.818,31.33,15314.3,11478.0,3836.2,74.95,491215,0,20.0,0.0
1788182480.819,23.80,15314.3,11342.2,3972.1,74.06,0,70112474,0.0,535.7
1788182481.819,7.02,15314.3,11341.9,3972.4,74.06,171934,556738,12.0,30.0
1788182482.820,8.64,15314.3,11347.3,3967.0,74.10,0,0,0.0,0.0
1788182483.821,2.33,15314.3,11345.2,3969.1,74.08,90054,83406683,8.0,661.6
1788182484.821,4.61,15314.3,11332.8,3981.4,74.00,0,0,0.0,0.0
1788182485.822,25.76,15314.3,11357.1,3957.2,74.16,343831,175845094,10.0,1379.1
1788182486.822,23.35,15314.3,11479.4,3834.9,74.96,0,9210580,0.0,91.9
1788182487.823,25.67,15314.3,11630.9,3683.3,75.95,0,70130237,0.0,535.7
1788182488.823,9.15,15314.3,11722.3,3591.9,76.55,65500,245626,2.0,2.0
1788182489.824,15.62,15314.3,11664.5,3649.8,76.17,0,0,0.0,0.0
1788182490.824,18.99,15314.3,11713.3,3600.9,76.49,0,37433484,0.0,339.8
1788182491.825,8.98,15314.3,11788.4,3525.9,76.98,0,0,0.0,0.0
1788182492.826,25.27,15314.3,11898.0,3416.2,77.69,0,216579240,0.0,1688.1
1788182493.828,96.74,15314.3,11901.4,3412.8,77.71,335132,825568,22.0,33.9
1788182494.831,48.68,15314.3,11873.9,3440.3,77.54,645693,310586,10.0,8.0
1788182495.831,21.76,15314.3,11854.9,3459.4,77.41,0,564829,0.0,67.9
1788182496.832,30.09,15314.3,11922.6,3391.7,77.85,24561,0,6.0,0.0
1788182497.833,32.13,15314.3,11804.2,3510.1,77.08,90004,140667699,8.0,1096.7
1788182498.834,6.79,15314.3,11821.2,3493.1,77.19,16374,311866095,2.0,2670.4
1788182499.834,6.16,15314.3,11836.9,3477.3,77.29,8188,16376,2.0,2.0
1788182500.835,4.52,15314.3,11830.0,3484.3,77.25,0,0,0.0,0.0
1788182501.836,7.01,15314.3,11821.0,3493.3,77.19,65498,0,2.0,0.0
1788182502.836,11.60,15314.3,11851.6,3462.7,77.39,8188,360285,2.0,8.0
1788182503.837,24.37,15314.3,11983.7,3330.6,78.25,0,24562,0.0,6.0
1788182504.837,23.41,15314.3,11653.1,3661.2,76.09,0,24558,0.0,4.0
1788182505.838,11.39,15314.3,11738.0,3576.2,76.65,0,0,0.0,0.0
1788182506.838,12.63,15314.3,11810.1,3504.1,77.12,0,0,0.0,0.0
1788182507.839,20.65,15314.3,11866.2,3448.0,77.48,3414158,70829443,78.0,595.7
1788182508.840,17.15,15314.3,12050.9,3263.4,78.69,1375246,1776360,64.0,46.0
1788182509.841,34.34,15314.3,12057.7,3256.6,78.73,98155,212432969,16.0,1625.5
1788182510.842,96.62,15314.3,12070.3,3244.0,78.82,24548,0,6.0,0.0
1788182511.845,38.41,15314.3,11939.3,3375.0,77.96,0,70022473,0.0,534.5
1788182512.846,27.13,15314.3,11893.7,3420.6,77.66,24561,245612,6.0,2.0
1788182513.846,23.50,15314.3,11935.7,3378.6,77.94,73678,0,4.0,0.0
1788182514.847,28.83,15314.3,11998.1,3316.2,78.35,0,234649116,0.0,1858.8
1788182515.848,29.61,15314.3,11555.6,3758.6,75.46,16375,335682,4.0,6.0
1788182516.848,11.69,15314.3,11442.4,3871.8,74.72,8188,221071,2.0,30.0
1788182517.849,9.17,15314.3,11441.9,3872.3,74.71,0,1850286,0.0,18.0
1788182518.849,9.02,15314.3,11404.1,3910.2,74.47,0,417554,0.0,6.0
1788182519.850,14.48,15314.3,11401.6,3912.6,74.45,507632,75145918,111.9,591.7
1788182520.850,8.42,15314.3,11369.7,3944.6,74.24,0,867861,0.0,14.0
1788182521.851,20.81,15314.3,11393.8,3920.5,74.40,49123,141466091,12.0,1081.4
1788182522.852,9.92,15314.3,11404.9,3909.3,74.47,0,785972,0.0,18.0
1788182523.852,16.15,15314.3,11428.9,3885.4,74.63,261996,73915751,64.0,595.7
1788182524.853,16.77,15314.3,11400.2,3914.0,74.44,0,235279551,0.0,1852.9
1788182525.853,11.14,15314.3,11402.5,3911.7,74.46,0,0,0.0,0.0
1788182526.854,16.23,15314.3,11331.5,3982.8,73.99,49124,0,4.0,0.0
1788182527.855,7.64,15314.3,11325.7,3988.5,73.96,0,335602,0.0,20.0
1788182528.855,2.13,15314.3,11325.6,3988.7,73.95,8187,1105247,2.0,18.0
1788182529.856,2.39,15314.3,11316.2,3998.1,73.89,0,66057856,0.0,541.7
1788182530.856,2.89,15314.3,11312.1,4002.1,73.87,0,237428,0.0,4.0
1788182531.857,19.20,15314.3,11372.9,3941.4,74.26,0,141819288,0.0,1113.4
1788182532.858,20.89,15314.3,11461.5,3852.8,74.84,40938,0,4.0,0.0
1788182533.858,12.37,15314.3,11600.4,3713.8,75.75,0,16374,0.0,2.0
1788182534.859,13.32,15314.3,11460.5,3853.7,74.84,0,1776631,0.0,311.8
1788182535.859,16.64,15314.3,11261.3,4053.0,73.53,8186,70214036,2.0,537.6
1788182536.860,8.70,15314.3,11345.7,3968.6,74.09,0,368431,0.0,6.0
1788182537.861,8.55,15314.3,11435.0,3879.3,74.67,0,229261,0.0,24.0
1788182538.862,61.43,15314.3,11463.1,3851.2,74.85,0,4655916,0.0,55.9
1788182539.864,73.92,15314.3,11458.1,3856.2,74.82,2803947,572234,528.9,12.0
1788182540.865,22.90,15314.3,11362.6,3951.6,74.20,0,0,0.0,0.0
1788182541.865,25.19,15314.3,11449.1,3865.1,74.76,0,0,0.0,0.0
1788182542.866,31.63,15314.3,11554.6,3759.6,75.45,49126,0,10.0,0.0
1788182543.866,31.32,15314.3,11566.3,3747.9,75.53,0,0,0.0,0.0
1788182544.867,17.81,15314.3,11426.7,3887.6,74.61,0,139180,0.0,4.0
1788182545.868,12.03,15314.3,11443.1,3871.1,74.72,3995438,243631679,437.8,1922.9
1788182546.868,10.78,15314.3,11446.3,3868.0,74.74,597611,2095731,81.9,20.0
1788182547.869,12.03,15314.3,11446.6,3867.6,74.74,1113474,0,89.9,0.0
1788182548.869,10.79,15314.3,11445.2,3869.0,74.74,393000,0,24.0,0.0
1788182549.870,21.94,15314.3,11395.3,3918.9,74.41,11257883,141554573,553.7,1085.4
1788182550.871,27.86,15314.3,11592.3,3721.9,75.70,490350525,69363585,9727.4,589.6
1788182551.871,24.33,15314.3,11845.9,3468.3,77.35,368938812,70514964,4444.8,547.6
1788182552.872,21.42,15314.3,11956.6,3357.7,78.07,337757445,0,3419.9,0.0
1788182553.873,13.38,15314.3,11983.3,3330.9,78.25,78041982,2979576,765.4,34.0
1788182554.873,9.73,15314.3,11844.3,3470.0,77.34,311081,4346945,8.0,73.9
1788182555.874,7.81,15314.3,11869.6,3444.7,77.51,2489167,243258741,32.0,1901.1
1788182556.874,2.58,15314.3,11857.0,3457.3,77.42,4191954,261997,46.0,10.0
1788182557.875,2.32,15314.3,11852.3,3462.0,77.39,663160,0,14.0,0.0
1788182558.876,1.88,15314.3,11853.6,3460.7,77.40,0,0,0.0,0.0
1788182559.876,2.76,15314.3,11858.7,3455.6,77.44,2095699,663092,16.0,24.0
1788182560.877,22.81,15314.3,11903.3,3411.0,77.73,4199478,197932135,34.0,1526.9
1788182561.878,21.77,15314.3,12045.4,3268.8,78.66,3954229,70259203,32.0,537.7
1788182562.878,12.00,15314.3,12146.3,3168.0,79.31,523927,0,4.0,0.0
1788182563.879,12.65,15314.3,12265.4,3048.8,80.09,4280970,2414696,36.0,40.0
1788182564.880,9.58,15314.3,12290.8,3023.4,80.26,949652,302906,20.0,12.0
1788182565.881,14.32,15314.3,12419.4,2894.8,81.10,1072524,46642512,97.9,419.8
1788182566.881,25.99,15314.3,11974.1,3340.1,78.19,261988,45397667,2.0,405.8
1788182567.884,69.66,15314.3,11992.0,3322.3,78.31,522688,2882952,4.0,47.9
1788182568.885,68.59,15314.3,11989.3,3325.0,78.29,785534,0,6.0,0.0
1788182569.886,30.48,15314.3,11933.7,3380.5,77.93,523868,1399711,4.0,22.0
1788182570.887,23.65,15314.3,12001.6,3312.7,78.37,523934,1489937,4.0,245.8
1788182571.887,17.15,15314.3,11891.4,3422.8,77.65,270163,251808520,4.0,1986.7
1788182572.888,7.32,15314.3,11890.7,3423.6,77.64,523911,1121496,4.0,26.0
1788182573.889,9.60,15314.3,11954.8,3359.4,78.06,548548,401177,8.0,50.0
1788182574.889,5.53,15314.3,11946.7,3367.6,78.01,262001,26748641,2.0,245.9
1788182575.890,6.65,15314.3,11953.0,3361.2,78.05,524008,0,4.0,0.0
1788182576.890,18.07,15314.3,11925.3,3389.0,77.87,261990,200127585,2.0,1547.1
1788182577.891,24.25,15314.3,12059.2,3255.0,78.74,663174,70288302,6.0,539.7
1788182578.892,22.02,15314.3,12225.0,3089.3,79.83,523978,0,4.0,0.0
1788182579.892,9.68,15314.3,12317.5,2996.8,80.43,523895,0,4.0,0.0
1788182580.893,8.86,15314.3,12343.7,2970.5,80.60,523961,6377583,4.0,109.9
1788182581.893,9.68,15314.3,12341.3,2972.9,80.59,261993,8187,2.0,2.0
1788182582.894,9.63,15314.3,12464.1,2850.2,81.39,663080,70261932,6.0,537.6
1788182583.895,21.63,15314.3,12616.9,2697.3,82.39,663094,499367,6.0,36.0
1788182584.896,97.30,15314.3,12518.2,2796.0,81.74,785444,75108100,6.0,621.2
1788182585.899,44.67,15314.3,12578.6,2735.7,82.14,669983,7508713,12.0,385.0
1788182586.900,15.73,15314.3,12608.3,2705.9,82.33,1285199,259651069,40.0,2044.5
1788182587.900,19.84,15314.3,12515.6,2798.7,81.72,6410034,24560,91.9,6.0
1788182588.902,9.92,15314.3,12079.0,3235.3,78.87,5226938,842527,63.9,10.0
1788182589.902,2.20,15314.3,12067.0,3247.2,78.80,646812,0,16.0,0.0
1788182590.903,1.94,15314.3,12049.4,3264.9,78.68,1187193,0,10.0,0.0
1788182591.903,1.95,15314.3,12039.3,3275.0,78.61,785993,50639220,6.0,417.8
1788182592.904,6.73,15314.3,11981.3,3332.9,78.24,7548602,278365,58.0,22.0
1788182593.904,19.63,15314.3,12017.8,3296.5,78.47,3332348,143937768,26.0,1111.4
1788182594.905,25.70,15314.3,12104.0,3210.2,79.04,40494133,0,349.8,0.0
1788182595.906,14.19,15314.3,12248.6,3065.6,79.98,77717092,70300652,659.5,537.6
1788182596.906,9.02,15314.3,12323.1,2991.1,80.47,40708631,0,341.8,0.0
1788182597.907,9.02,15314.3,12399.0,2915.3,80.96,59097886,0,497.7,0.0
1788182598.907,8.57,15314.3,12459.2,2855.0,81.36,50206052,474878,425.8,6.0
1788182599.908,12.56,15314.3,12538.5,2775.8,81.87,49011721,1531105,403.8,149.9
1788182600.909,55.70,15314.3,12513.4,2800.9,81.71,11002189,150641580,83.9,1680.8
1788182601.911,89.35,15314.3,12541.9,2772.4,81.90,5754428,16348,43.9,2.0
1788182602.912,22.00,15314.3,12365.9,2948.3,80.75,3371500,355775129,40.0,3833.9
1788182603.913,24.84,15314.3,12439.1,2875.1,81.23,16955154,0,129.9,0.0
1788182604.913,26.79,15314.3,12540.9,2773.4,81.89,12706244,0,99.9,0.0
1788182605.914,39.50,15314.3,12119.2,3195.1,79.14,1833539,875842,14.0,48.0
1788182606.915,22.22,15314.3,11990.6,3323.7,78.30,433819,1023157,22.0,179.9
1788182607.915,10.80,15314.3,11990.6,3323.7,78.30,0,49884265,0.0,399.8
1788182608.916,8.12,15314.3,11984.9,3329.4,78.26,1833962,0,14.0,0.0
1788182609.917,8.67,15314.3,11986.1,3328.2,78.27,0,0,0.0,0.0
1788182610.917,11.34,15314.3,11979.4,3334.9,78.22,0,49123,0.0,4.0
1788182611.918,14.65,15314.3,12003.6,3310.7,78.38,8678403,141990137,68.0,1097.4
1788182612.918,9.99,15314.3,11995.6,3318.6,78.33,4453811,0,38.0,0.0
1788182613.919,10.91,15314.3,11996.8,3317.5,78.34,0,0,0.0,0.0
1788182614.920,11.53,15314.3,11994.4,3319.9,78.32,261924,72782079,2.0,565.5
1788182615.920,9.41,15314.3,12000.0,3314.2,78.36,0,4593766,0.0,72.0
1788182616.921,15.62,15314.3,11865.9,3448.3,77.48,3929837,0,30.0,0.0
1788182617.921,3.41,15314.3,11866.6,3447.7,77.49,5509980,137700387,46.0,1097.4
1788182618.922,2.15,15314.3,11867.8,3446.5,77.49,0,130740251,0.0,997.5
1788182619.922,8.78,15314.3,11862.6,3451.7,77.46,3299552,1760307,26.0,20.0
1788182620.923,2.21,15314.3,11850.7,3463.6,77.38,2415334,0,30.0,0.0
1788182621.923,5.21,15314.3,11864.1,3450.2,77.47,1113526,1088963,14.0,10.0
1788182622.924,23.05,15314.3,11940.9,3373.4,77.97,3225472,140717376,26.0,1077.3
1788182623.925,17.90,15314.3,12060.3,3253.9,78.75,0,31736980,0.0,255.8
1788182624.926,17.20,15314.3,12201.0,3113.3,79.67,4256350,212179054,40.0,1622.7
1788182625.926,13.10,15314.3,12020.6,3293.6,78.49,933428,417586,10.0,6.0
1788182626.927,11.62,15314.3,11880.9,3433.3,77.58,0,70397589,0.0,537.7
1788182627.927,14.38,15314.3,11953.1,3361.1,78.05,2095602,0,16.0,0.0
1788182628.928,8.86,15314.3,12031.2,3283.0,78.56,1833968,245621,14.0,16.0
1788182629.929,65.85,15314.3,12016.1,3298.2,78.46,3381081,0,26.0,0.0
1788182630.932,70.42,15314.3,12014.5,3299.8,78.45,23758078,0,185.3,0.0
1788182631.934,22.45,15314.3,11872.5,3441.8,77.53,11767177,14205715,95.9,1222.7
1788182632.934,30.58,15314.3,12009.5,3304.7,78.42,2848624,0,89.9,0.0
1788182633.935,34.97,15314.3,12017.1,3297.2,78.47,212856,268190301,30.0,2108.7
1788182634.935,24.87,15314.3,11963.8,3350.5,78.12,10463705,245627,97.9,10.0
1788182635.936,12.06,15314.3,11988.9,3325.3,78.29,523994,286559,4.0,6.0
1788182636.937,15.24,15314.3,11970.7,3343.6,78.17,1056160,142311438,10.0,1097.4
1788182637.937,8.93,15314.3,11966.5,3347.7,78.14,523947,8187,4.0,2.0
1788182638.938,14.35,15314.3,11962.7,3351.6,78.11,523895,41698781,4.0,333.7
1788182639.939,15.18,15314.3,11459.5,3854.8,74.83,1064280,70406213,12.0,537.7
1788182640.939,23.05,15314.3,11417.1,3897.2,74.55,794010,0,34.0,0.0
1788182641.940,22.64,15314.3,11490.9,3823.3,75.03,3872654,270185,80.0,4.0
1788182642.941,24.72,15314.3,11526.0,3788.2,75.26,39008950,908708,465.7,153.9
1788182643.941,46.83,15314.3,11454.6,3859.6,74.80,548595,0,34.0,0.0
1788182644.942,25.83,15314.3,11550.9,3763.4,75.43,1310008,0,10.0,0.0
1788182645.942,19.97,15314.3,11471.0,3843.3,74.90,573145,0,12.0,0.0
1788182646.943,20.98,15314.3,11557.6,3756.7,75.47,1072575,2939346,14.0,54.0
1788182647.943,35.26,15314.3,11586.2,3728.1,75.66,1113339,81863,48.0,4.0
1788182648.944,17.20,15314.3,11544.6,3769.6,75.38,384826,0,8.0,0.0
1788182649.944,21.26,15314.3,11540.9,3773.4,75.36,1350953,0,12.0,0.0
1788182650.945,17.62,15314.3,11491.2,3823.0,75.04,1162605,1449162,18.0,14.0
1788182651.946,31.05,15314.3,11542.2,3772.0,75.37,2889495,0,65.9,0.0
1788182652.947,18.77,15314.3,11595.4,3718.9,75.72,2586628,1964528,34.0,18.0
1788182653.948,45.37,15314.3,11625.5,3688.8,75.91,556476,180036,30.0,10.0
1788182654.951,77.53,15314.3,11499.0,3815.3,75.09,1020233,39911521,35.9,374.6
1788182655.952,1.88,15314.3,11491.3,3823.0,75.04,1047836,0,8.0,0.0
1788182656.953,1.82,15314.3,11483.6,3830.6,74.99,523953,0,4.0,0.0
1788182657.953,9.93,15314.3,11485.2,3829.1,75.00,1047982,0,8.0,0.0
1788182658.954,1.88,15314.3,11483.4,3830.9,74.98,523991,0,4.0,0.0
1788182659.954,5.35,15314.3,11479.3,3835.0,74.96,1047964,72415923,8.0,561.7
1788182660.955,18.18,15314.3,11561.4,3752.8,75.49,524006,70888207,4.0,561.7
1788182661.956,17.77,15314.3,11710.6,3603.7,76.47,1048010,0,8.0,0.0
1788182662.956,16.91,15314.3,11759.3,3555.0,76.79,548557,70436295,10.0,537.7
1788182663.957,10.40,15314.3,11841.7,3472.5,77.32,524010,0,4.0,0.0
1788182664.957,11.07,15314.3,11835.3,3478.9,77.28,1309903,499401,10.0,36.0
1788182665.958,9.17,15314.3,11928.8,3385.5,77.89,523973,0,4.0,0.0
1788182666.959,16.57,15314.3,11982.6,3331.6,78.25,1047776,16372,8.0,2.0
1788182667.961,95.63,15314.3,11986.7,3327.5,78.27,522946,0,4.0,0.0
1788182668.965,35.83,15314.3,11975.9,3338.4,78.20,1443718,897226,55.8,10.0
1788182669.967,17.56,15314.3,11862.6,3451.6,77.46,572676,0,14.0,0.0
1788182670.967,24.28,15314.3,11971.0,3343.2,78.17,524025,277061649,4.0,2178.9
1788182671.968,28.89,15314.3,12017.9,3296.3,78.48,1047987,278371,8.0,4.0
1788182672.969,32.44,15314.3,11918.8,3395.4,77.83,523959,785939,4.0,143.9
1788182673.969,27.90,15314.3,11581.3,3733.0,75.62,523911,13367924,4.0,119.9
1788182674.970,24.41,15314.3,11582.5,3731.7,75.63,540350,29408121,8.0,267.8
1788182675.971,17.42,15314.3,11581.9,3732.4,75.63,1047878,33482976,8.0,275.8
1788182676.971,18.60,15314.3,11537.5,3776.7,75.34,1309889,144914654,10.0,1143.3
