stage_id,task_id,launch_time,finish_time,duration_ms,executor_cpu_time_ms,jvm_gc_time_ms,deserialize_time_ms,serialize_time_ms,peak_memory_bytes,disk_spilled_bytes,memory_spilled_bytes
390,880,1788184620250,1788184620294,44,36.823227,0,2,0,34078688,0,0
390,881,1788184620251,1788184620296,45,36.254357,0,3,0,34078688,0,0
390,876,1788184620250,1788184620297,47,37.314428,0,3,0,34078688,0,0
390,872,1788184620250,1788184620297,47,36.129957,0,3,0,34078688,0,0
390,874,1788184620250,1788184620298,48,36.734499,0,5,0,34078688,0,0
390,879,1788184620250,1788184620307,57,33.063345,0,3,0,34078688,0,0
390,870,1788184620250,1788184620311,61,35.846544,0,5,0,34078688,0,0
390,883,1788184620291,1788184620311,20,16.316393,0,2,0,34078688,0,0
390,882,1788184620291,1788184620319,28,23.845116,0,2,0,34078688,0,0
391,885,1788184621792,1788184621853,61,54.686229,0,1,0,0,0,0
391,884,1788184621791,1788184622133,342,317.58493,0,1,0,0,0,0
393,886,1788184622142,1788184622144,2,0.507162,0,0,0,0,0,0
375,856,1788184610093,1788184622906,12813,11317.4715,195,0,0,0,0,0
395,889,1788184623708,1788184623780,72,60.269451,7,1,0,0,0,0
395,888,1788184623708,1788184624083,375,359.346228,7,1,0,0,0,0
394,887,1788184623705,1788184624085,380,351.676606,7,0,0,0,0,0
397,890,1788184624097,1788184624105,8,6.108097,0,0,0,0,0,0
399,903,1788184624132,1788184624162,30,19.015507,8,1,0,3407872,0,0
399,896,1788184624132,1788184624168,36,24.291563,8,2,0,3407872,0,0
399,899,1788184624132,1788184624168,36,24.251445,8,2,0,3407872,0,0
399,898,1788184624132,1788184624168,36,23.96681,8,1,0,3407872,0,0
399,895,1788184624132,1788184624168,36,23.963555,8,1,0,3407872,0,0
399,902,1788184624132,1788184624168,36,24.214188,8,2,0,3407872,0,0
399,900,1788184624132,1788184624169,37,24.120229,8,2,0,3407872,0,0
399,904,1788184624132,1788184624169,37,24.136782,8,2,0,3407872,0,0
399,893,1788184624132,1788184624169,37,24.506813,8,2,0,3407872,0,0
399,892,1788184624131,1788184624169,38,25.464844,8,1,0,3407872,0,0
399,894,1788184624132,1788184624170,38,25.509299,8,1,0,3407872,0,0
399,901,1788184624132,1788184624173,41,23.913462,8,1,0,3407872,0,0
399,897,1788184624132,1788184624176,44,21.948396,8,3,0,3407872,0,0
399,891,1788184624131,1788184624177,46,21.514703,8,2,0,3407872,0,0
402,905,1788184624214,1788184624218,4,2.226587,0,1,0,8650736,0,0
405,906,1788184624223,1788184624228,5,2.264057,0,1,0,8650736,0,0
409,907,1788184624244,1788184624247,3,1.252349,0,1,0,8454128,0,0
410,908,1788184625537,1788184625591,54,37.948946,0,0,1,0,0,0
411,910,1788184625654,1788184625689,35,29.272227,0,1,0,18377216,0,0
411,909,1788184625654,1788184625904,250,240.828061,0,1,0,18377216,0,0
413,911,1788184625914,1788184625916,2,0.566683,0,0,0,0,0,0
415,913,1788184627312,1788184627364,52,35.760019,0,0,0,0,0,0
417,917,1788184627316,1788184627453,137,132.275642,0,0,0,0,0,0
416,915,1788184627314,1788184627549,235,205.045357,23,1,0,25165792,0,0
414,912,1788184627307,1788184627833,526,471.26657,23,2,0,0,0,0
417,916,1788184627316,1788184628234,918,882.819048,27,0,0,0,0,0
416,914,1788184627314,1788184628959,1645,1586.909774,30,1,0,167771968,0,0
421,927,1788184629007,1788184629222,215,182.77572,9,6,0,43732832,0,0
421,925,1788184629007,1788184629492,485,432.290967,15,4,0,123490032,0,0
421,926,1788184629007,1788184629494,487,414.399673,15,9,0,123490032,0,0
421,930,1788184629007,1788184629517,510,457.528693,17,3,0,123490032,0,0
421,921,1788184629006,1788184629525,519,463.366114,17,6,0,123490032,0,0
421,932,1788184629007,1788184629526,519,448.86909,17,6,0,123490032,0,0
421,928,1788184629007,1788184629526,519,466.35567,17,3,0,123490032,0,0
421,934,1788184629218,1788184629527,309,241.310023,8,6,0,100421376,0,0
421,923,1788184629007,1788184629527,520,460.577607,17,4,0,123490032,0,0
421,931,1788184629007,1788184629527,520,450.754084,17,3,0,123490032,0,0
421,933,1788184629007,1788184629531,524,460.267321,17,3,0,123490032,0,0
421,929,1788184629007,1788184629532,525,456.045141,17,3,0,123490032,0,0
421,922,1788184629007,1788184629546,539,435.253405,17,3,0,123490032,0,0
421,920,1788184629006,1788184629546,540,450.271437,17,3,0,123490032,0,0
421,919,1788184629006,1788184629548,542,454.955384,17,3,0,123490032,0,0
421,918,1788184629006,1788184629553,547,461.983394,17,3,0,123490032,0,0
421,924,1788184629007,1788184629555,548,432.75229,17,3,0,123490032,0,0
422,936,1788184635893,1788184636670,777,770.501149,0,1,0,0,0,0
422,935,1788184635893,1788184641340,5447,5381.332978,11,1,0,0,0,0
424,946,1788184641352,1788184642495,1143,759.623245,90,1,0,0,0,0
424,942,1788184641352,1788184642499,1147,749.387829,90,1,0,0,0,0
424,954,1788184642498,1788184643056,558,275.849983,0,1,0,0,0,0
424,947,1788184641352,1788184643238,1886,1108.569603,90,1,0,0,0,0
424,951,1788184641353,1788184643274,1921,1100.118553,90,1,0,0,0,0
424,949,1788184641352,1788184643293,1941,1122.609972,90,1,0,0,0,0
424,943,1788184641352,1788184643299,1947,1118.76384,90,0,0,0,0,0
424,952,1788184641353,1788184643311,1958,1135.582668,90,0,0,0,0,0
424,944,1788184641352,1788184643314,1962,1133.68886,90,1,0,0,0,0
424,941,1788184641352,1788184643315,1963,1135.983489,90,1,0,0,0,0
424,939,1788184641352,1788184643315,1963,1132.757064,90,0,0,0,0,0
424,938,1788184641352,1788184643328,1976,1122.332161,90,0,0,0,0,0
424,937,1788184641352,1788184643334,1982,1104.239218,90,1,0,0,0,0
424,948,1788184641352,1788184643340,1988,1140.393487,90,1,0,0,0,0
424,950,1788184641352,1788184643343,1991,1121.845735,90,1,0,0,0,0
424,940,1788184641352,1788184643347,1995,1079.369192,90,1,0,0,0,0
424,945,1788184641352,1788184643349,1997,1067.759642,90,1,0,0,0,0
424,953,1788184642494,1788184643404,910,649.613898,0,1,0,0,0,0
425,956,1788184644942,1788184646009,1067,1011.996154,27,1,0,8650736,0,0
425,955,1788184644942,1788184651214,6272,6074.469953,72,1,0,8650736,0,0
427,957,1788184651243,1788184651249,6,2.941467,0,1,0,8650736,0,0
429,958,1788184651253,1788184651259,6,3.142174,0,2,0,8650736,0,0
432,959,1788184651272,1788184651275,3,1.207404,0,1,0,8454128,0,0
434,962,1788184652590,1788184652615,25,16.22804,0,0,0,0,0,0
433,961,1788184652587,1788184652779,192,157.328775,11,1,0,0,0,0
435,963,1788184652647,1788184652850,203,163.130449,0,1,0,2097152,0,0
437,964,1788184652863,1788184652894,31,20.770026,0,0,0,0,0,0
433,960,1788184652587,1788184653470,883,828.087193,11,1,0,0,0,0
439,972,1788184653495,1788184653526,31,26.874997,0,2,0,34078688,0,0
439,978,1788184653495,1788184653537,42,36.905501,0,2,0,34078688,0,0
439,977,1788184653495,1788184653537,42,37.235731,0,2,0,34078688,0,0
439,968,1788184653494,1788184653537,43,36.35065,0,2,0,34078688,0,0
439,980,1788184653495,1788184653537,42,37.224659,0,2,0,34078688,0,0
439,969,1788184653494,1788184653537,43,37.911629,0,2,0,34078688,0,0
439,974,1788184653495,1788184653537,42,37.511717,0,2,0,34078688,0,0
439,970,1788184653494,1788184653537,43,36.229602,0,2,0,34078688,0,0
439,965,1788184653494,1788184653537,43,38.447342,0,2,0,34078688,0,0
439,976,1788184653495,1788184653538,43,37.545833,0,3,0,34078688,0,0
439,973,1788184653495,1788184653538,43,37.277328,0,4,0,34078688,0,0
439,979,1788184653495,1788184653538,43,37.850264,0,4,0,34078688,0,0
439,981,1788184653525,1788184653547,22,17.539177,0,2,0,34078688,0,0
439,971,1788184653494,1788184653549,55,31.669852,0,2,0,34078688,0,0
439,975,1788184653495,1788184653554,59,35.588209,0,2,0,34078688,0,0
439,967,1788184653494,1788184653555,61,36.107785,0,2,0,34078688,0,0
439,966,1788184653494,1788184653555,61,34.539324,0,2,0,34078688,0,0
440,983,1788184654825,1788184654885,60,52.748952,0,1,0,0,0,0
440,982,1788184654824,1788184655145,321,295.21484,0,1,0,0,0,0
442,984,1788184655153,1788184655155,2,0.51724,0,0,0,0,0,0
444,987,1788184656689,1788184656779,90,83.49633,0,0,0,0,0,0
443,985,1788184656685,1788184657053,368,347.171326,0,1,0,0,0,0
444,986,1788184656689,1788184657127,438,415.423476,0,0,0,0,0,0
446,988,1788184657138,1788184657145,7,5.621044,0,0,0,0,0,0
448,1001,1788184657170,1788184657190,20,17.410617,0,1,0,3407872,0,0
448,990,1788184657169,1788184657193,24,20.809724,0,2,0,3407872,0,0
448,996,1788184657169,1788184657196,27,22.852893,0,1,0,3407872,0,0
448,1000,1788184657170,1788184657196,26,23.004165,0,2,0,3407872,0,0
448,993,1788184657169,1788184657198,29,23.158879,0,1,0,3407872,0,0
448,997,1788184657170,1788184657198,28,23.194505,0,1,0,3407872,0,0
448,1002,1788184657170,1788184657198,28,23.099337,0,1,0,3407872,0,0
448,994,1788184657169,1788184657198,29,23.300631,0,2,0,3407872,0,0
448,995,1788184657169,1788184657198,29,23.806493,0,1,0,3407872,0,0
448,998,1788184657170,1788184657199,29,23.634353,0,2,0,3407872,0,0
448,991,1788184657169,1788184657199,30,24.304246,0,1,0,3407872,0,0
448,992,1788184657169,1788184657199,30,24.698343,0,2,0,3407872,0,0
448,989,1788184657169,1788184657199,30,24.683316,0,2,0,3407872,0,0
448,999,1788184657170,1788184657199,29,23.769734,0,2,0,3407872,0,0
451,1003,1788184657215,1788184657219,4,1.745444,0,1,0,8650736,0,0
454,1004,1788184657222,1788184657227,5,2.124415,0,1,0,8650736,0,0
458,1005,1788184657242,1788184657245,3,1.123567,0,1,0,8454128,0,0
459,1006,1788184658530,1788184658585,55,38.847527,0,0,0,0,0,0
460,1008,1788184658653,1788184658711,58,44.716926,6,1,0,18377216,0,0
460,1007,1788184658653,1788184658943,290,255.502013,10,1,0,18377216,0,0
462,1009,1788184658953,1788184658955,2,0.588143,0,0,0,0,0,0
464,1011,1788184660270,1788184660326,56,38.691773,0,1,0,0,0,0
466,1015,1788184660275,1788184660459,184,176.487126,0,0,0,0,0,0
465,1013,1788184660273,1788184660587,314,306.528385,0,1,0,25165792,0,0
463,1010,1788184660264,1788184660835,571,498.590015,19,1,0,0,0,0
466,1014,1788184660274,1788184661332,1058,930.823668,19,0,0,0,0,0
465,1012,1788184660272,1788184661994,1722,1596.719937,27,1,0,167771968,0,0
470,1025,1788184662038,1788184662268,230,167.569857,8,6,0,43732832,0,0
470,1020,1788184662038,1788184662503,465,398.992309,12,3,0,123490032,0,0
470,1021,1788184662038,1788184662503,465,411.065754,12,3,0,123490032,0,0
470,1019,1788184662038,1788184662538,500,434.620515,12,4,0,123490032,0,0
470,1030,1788184662038,1788184662540,502,434.319806,12,3,0,123490032,0,0
470,1026,1788184662038,1788184662544,506,417.275593,12,3,0,123490032,0,0
470,1029,1788184662038,1788184662544,506,437.343638,12,3,0,123490032,0,0
470,1023,1788184662038,1788184662552,514,423.697022,15,2,0,123490032,0,0
470,1031,1788184662038,1788184662553,515,432.88164,15,5,0,123490032,0,0
470,1027,1788184662038,1788184662553,515,418.749371,15,6,0,123490032,0,0
470,1016,1788184662037,1788184662555,518,433.295151,15,3,0,123490032,0,0
470,1017,1788184662037,1788184662559,522,447.512297,15,3,0,123490032,0,0
470,1028,1788184662038,1788184662564,526,394.398752,15,2,0,123490032,0,0
470,1018,1788184662038,1788184662566,528,407.988431,15,6,0,123490032,0,0
470,1022,1788184662038,1788184662566,528,403.287353,15,2,0,123490032,0,0
470,1032,1788184662266,1788184662571,305,220.163,7,12,0,100421376,0,0
470,1024,1788184662038,1788184662580,542,362.752735,17,3,0,123490032,0,0
471,1034,1788184668859,1788184669646,787,761.635393,0,1,0,0,0,0
471,1033,1788184668858,1788184674287,5429,5332.204778,11,1,0,0,0,0
473,1044,1788184674296,1788184675584,1288,776.759303,108,0,0,0,0,0
473,1040,1788184674295,1788184675585,1290,756.581176,108,1,0,0,0,0
473,1052,1788184675584,1788184676138,554,251.922787,0,0,0,0,0,0
473,1049,1788184674296,1788184676226,1930,1094.750195,108,0,0,0,0,0
473,1035,1788184674295,1788184676238,1943,1082.91732,108,0,0,0,0,0
473,1039,1788184674295,1788184676278,1983,1132.426109,108,0,0,0,0,0
473,1048,1788184674296,1788184676285,1989,1127.750641,108,0,0,0,0,0
473,1036,1788184674295,1788184676303,2008,1142.167416,108,0,0,0,0,0
473,1043,1788184674296,1788184676317,2021,1115.944928,108,1,0,0,0,0
473,1045,1788184674296,1788184676324,2028,1132.969755,108,1,0,0,0,0
473,1050,1788184674296,1788184676326,2030,1111.458823,108,0,0,0,0,0
473,1042,1788184674295,1788184676331,2036,1128.70236,108,1,0,0,0,0
473,1046,1788184674296,1788184676332,2036,1101.098368,108,1,0,0,0,0
473,1041,1788184674295,1788184676332,2037,1116.468119,108,0,0,0,0,0
473,1037,1788184674295,1788184676334,2039,1097.769936,108,0,0,0,0,0
473,1038,1788184674295,1788184676346,2051,1132.045596,108,1,0,0,0,0
473,1047,1788184674296,1788184676355,2059,1088.219145,108,0,0,0,0,0
473,1051,1788184675584,1788184676411,827,637.10299,0,0,0,0,0,0
474,1054,1788184677932,1788184679017,1085,1023.525664,31,1,0,8650736,0,0
474,1053,1788184677932,1788184684113,6181,6030.734659,64,1,0,8650736,0,0
476,1055,1788184684142,1788184684148,6,2.901503,0,1,0,8650736,0,0
478,1056,1788184684152,1788184684158,6,3.158834,0,2,0,8650736,0,0
481,1057,1788184684170,1788184684173,3,1.195102,0,1,0,8454128,0,0
483,1060,1788184685476,1788184685502,26,17.857074,0,0,0,0,0,0
482,1059,1788184685473,1788184685639,166,150.985684,7,1,0,0,0,0
484,1061,1788184685531,1788184685709,178,158.412616,0,0,0,2097152,0,0
486,1062,1788184685720,1788184685747,27,20.563931,0,0,0,0,0,0
482,1058,1788184685473,1788184686354,881,822.945027,15,1,0,0,0,0
488,1078,1788184686382,1788184686417,35,27.096636,0,3,0,34078688,0,0
488,1074,1788184686382,1788184686422,40,34.602941,0,3,0,34078688,0,0
488,1075,1788184686382,1788184686423,41,35.436274,0,2,0,34078688,0,0
488,1068,1788184686382,1788184686423,41,36.160396,0,3,0,34078688,0,0
488,1073,1788184686382,1788184686425,43,37.531004,0,3,0,34078688,0,0
488,1071,1788184686382,1788184686425,43,37.209882,0,2,0,34078688,0,0
488,1077,1788184686382,1788184686425,43,37.424859,0,2,0,34078688,0,0
488,1069,1788184686382,1788184686425,43,37.111788,0,3,0,34078688,0,0
488,1065,1788184686381,1788184686425,44,36.024258,0,3,0,34078688,0,0
488,1064,1788184686381,1788184686425,44,36.854345,0,3,0,34078688,0,0
488,1072,1788184686382,1788184686426,44,37.597827,0,3,0,34078688,0,0
488,1067,1788184686382,1788184686426,44,36.203814,0,3,0,34078688,0,0
488,1076,1788184686382,1788184686427,45,36.41596,0,2,0,34078688,0,0
488,1063,1788184686381,1788184686429,48,35.826478,0,3,0,34078688,0,0
488,1066,1788184686382,1788184686437,55,30.52825,0,3,0,34078688,0,0
488,1079,1788184686416,1788184686437,21,17.133867,0,2,0,34078688,0,0
488,1070,1788184686382,1788184686438,56,31.27524,0,3,0,34078688,0,0
489,1081,1788184687707,1788184687765,58,51.538719,0,1,0,0,0,0
489,1080,1788184687706,1788184688027,321,294.797095,0,1,0,0,0,0
491,1082,1788184688036,1788184688038,2,0.559229,0,0,0,0,0,0
493,1085,1788184689312,1788184689402,90,82.976756,0,0,0,0,0,0
492,1083,1788184689308,1788184689675,367,346.174797,0,1,0,0,0,0
493,1084,1788184689312,1788184689749,437,411.503069,0,0,0,0,0,0
495,1086,1788184689760,1788184689767,7,5.657261,0,0,0,0,0,0
497,1100,1788184689800,1788184689826,26,22.100483,0,2,0,3407872,0,0
497,1094,1788184689800,1788184689828,28,23.156592,0,3,0,3407872,0,0
497,1099,1788184689800,1788184689828,28,23.153679,0,3,0,3407872,0,0
497,1098,1788184689800,1788184689828,28,22.413569,0,2,0,3407872,0,0
497,1096,1788184689800,1788184689828,28,23.224939,0,3,0,3407872,0,0
497,1091,1788184689800,1788184689828,28,23.907893,0,3,0,3407872,0,0
497,1087,1788184689800,1788184689828,28,23.888677,0,1,0,3407872,0,0
497,1089,1788184689800,1788184689829,29,24.217471,0,3,0,3407872,0,0
497,1090,1788184689800,1788184689829,29,25.269868,0,2,0,3407872,0,0
497,1097,1788184689800,1788184689832,32,22.406607,0,6,0,3407872,0,0
497,1088,1788184689800,1788184689836,36,22.29657,0,3,0,3407872,0,0
497,1092,1788184689800,1788184689845,45,22.32807,0,10,0,3407872,0,0
497,1095,1788184689800,1788184689846,46,18.723709,0,14,0,3407872,0,0
497,1093,1788184689800,1788184689849,49,22.402276,0,3,0,3407872,0,0
500,1101,1788184689865,1788184689868,3,1.81776,0,1,0,8650736,0,0
503,1102,1788184689872,1788184689876,4,2.008097,0,1,0,8650736,0,0
507,1103,1788184689888,1788184689891,3,1.022178,0,1,0,8454128,0,0
508,1104,1788184691202,1788184691258,56,39.169185,0,1,1,0,0,0
509,1106,1788184691322,1788184691372,50,44.290317,0,0,0,18377216,0,0
509,1105,1788184691321,1788184691598,277,253.388183,0,1,0,18377216,0,0
511,1107,1788184691608,1788184691610,2,0.533851,0,0,0,0,0,0
513,1109,1788184692936,1788184693016,80,33.851511,27,1,0,0,0,0
515,1113,1788184692941,1788184693159,218,180.73755,27,1,0,0,0,0
514,1111,1788184692938,1788184693280,342,304.112256,27,1,0,25165792,0,0
512,1108,1788184692933,1788184693493,560,493.282262,37,1,0,0,0,0
515,1112,1788184692941,1788184693942,1001,919.701762,37,1,0,0,0,0
514,1110,1788184692938,1788184694632,1694,1604.450422,43,1,0,167771968,0,0
519,1123,1788184694675,1788184694872,197,168.111372,0,3,0,43732832,0,0
519,1121,1788184694675,1788184695079,404,381.718812,9,3,0,123490032,0,0
519,1116,1788184694675,1788184695128,453,427.433154,9,6,0,123490032,0,0
519,1125,1788184694675,1788184695128,453,416.450348,9,3,0,123490032,0,0
519,1120,1788184694675,1788184695135,460,378.107344,9,3,0,123490032,0,0
519,1130,1788184694870,1788184695135,265,231.423243,9,27,0,100421376,0,0
519,1124,1788184694675,1788184695148,473,427.427374,16,3,0,123490032,0,0
519,1127,1788184694676,1788184695154,478,429.568836,16,3,0,123490032,0,0
519,1126,1788184694675,1788184695188,513,417.910452,16,5,0,123490032,0,0
519,1128,1788184694676,1788184695195,519,414.036234,16,5,0,123490032,0,0
519,1115,1788184694675,1788184695196,521,423.264185,16,5,0,123490032,0,0
519,1118,1788184694675,1788184695196,521,396.916937,16,3,0,123490032,0,0
519,1122,1788184694675,1788184695198,523,384.619451,16,3,0,123490032,0,0
519,1114,1788184694675,1788184695202,527,407.008901,16,2,0,123490032,0,0
519,1119,1788184694675,1788184695206,531,407.403101,16,3,0,123490032,0,0
519,1117,1788184694675,1788184695209,534,397.591418,16,3,0,123490032,0,0
519,1129,1788184694676,1788184695220,544,404.832066,16,3,0,123490032,0,0
520,1132,1788184701530,1788184702294,764,757.145261,0,1,0,0,0,0
520,1131,1788184701530,1788184707585,6055,5584.856677,116,1,0,0,0,0
522,1138,1788184707593,1788184708785,1192,789.952046,58,0,0,0,0,0
522,1142,1788184707593,1788184708838,1245,802.510195,82,0,0,0,0,0
522,1150,1788184708834,1788184709359,525,236.642555,0,1,0,0,0,0
522,1137,1788184707593,1788184709454,1861,1101.311667,82,0,0,0,0,0
522,1147,1788184707593,1788184709484,1891,1122.7268,82,0,0,0,0,0
522,1135,1788184707593,1788184709531,1938,1138.55121,82,0,0,0,0,0
522,1134,1788184707593,1788184709533,1940,1126.816907,82,1,0,0,0,0
522,1144,1788184707593,1788184709535,1942,1101.18461,82,0,0,0,0,0
522,1145,1788184707593,1788184709543,1950,1141.495723,82,0,0,0,0,0
522,1146,1788184707593,1788184709557,1964,1117.709507,82,0,0,0,0,0
522,1136,1788184707593,1788184709561,1968,1129.391125,82,0,0,0,0,0
522,1140,1788184707593,1788184709561,1968,1120.772774,82,0,0,0,0,0
522,1148,1788184707593,1788184709567,1974,1144.698182,82,0,0,0,0,0
522,1139,1788184707593,1788184709575,1982,1146.584489,82,0,0,0,0,0
522,1133,1788184707593,1788184709575,1982,1109.925328,82,1,0,0,0,0
522,1141,1788184707593,1788184709584,1991,1155.534083,82,0,0,0,0,0
522,1143,1788184707593,1788184709584,1991,1144.563877,82,1,0,0,0,0
522,1149,1788184708784,1788184709648,864,634.612909,24,1,0,0,0,0
524,1153,1788184712886,1788184713991,1105,1029.275287,47,1,0,8650736,0,0
524,1152,1788184712885,1788184719219,6334,6126.493499,140,1,0,8650736,0,0
526,1154,1788184719251,1788184719256,5,2.91129,0,1,0,8650736,0,0
528,1155,1788184719260,1788184719266,6,3.163252,0,2,0,8650736,0,0
531,1156,1788184719280,1788184719284,4,1.500905,0,2,0,8454128,0,0
533,1159,1788184720662,1788184720687,25,16.134366,0,0,0,0,0,0
532,1158,1788184720660,1788184720825,165,157.401968,0,1,0,0,0,0
534,1160,1788184720710,1788184720891,181,159.679795,0,1,0,2097152,0,0
536,1161,1788184720902,1788184720930,28,20.830882,0,0,0,0,0,0
532,1157,1788184720660,1788184721536,876,841.835565,0,1,0,0,0,0
538,1175,1788184721578,1788184721621,43,36.127982,0,3,0,34078688,0,0
538,1176,1788184721578,1788184721622,44,38.527895,0,2,0,34078688,0,0
538,1174,1788184721578,1788184721623,45,38.602735,0,3,0,34078688,0,0
538,1162,1788184721578,1788184721626,48,38.07815,0,3,0,34078688,0,0
538,1166,1788184721578,1788184721626,48,39.236443,0,3,0,34078688,0,0
538,1164,1788184721578,1788184721627,49,38.571365,0,4,0,34078688,0,0
538,1170,1788184721578,1788184721628,50,39.162606,0,4,0,34078688,0,0
538,1168,1788184721578,1788184721628,50,38.603072,0,6,0,34078688,0,0
538,1163,1788184721578,1788184721631,53,39.141238,0,6,0,34078688,0,0
538,1171,1788184721578,1788184721633,55,36.847262,0,8,0,34078688,0,0
538,1167,1788184721578,1788184721652,74,37.142568,0,6,0,34078688,0,0
538,1165,1788184721578,1788184721652,74,37.968838,0,10,0,34078688,0,0
538,1173,1788184721578,1788184721652,74,34.986652,0,3,0,34078688,0,0
538,1172,1788184721578,1788184721653,75,37.658854,0,2,0,34078688,0,0
538,1169,1788184721578,1788184721654,76,34.811574,0,8,0,34078688,0,0
538,1178,1788184721621,1788184721655,34,20.402369,0,2,0,34078688,0,0
538,1177,1788184721619,1788184721665,46,30.124372,0,3,0,34078688,0,0
539,1180,1788184723301,1788184723359,58,51.415994,0,1,0,0,0,0
539,1179,1788184723301,1788184723625,324,301.392485,0,1,0,0,0,0
541,1181,1788184723636,1788184723638,2,0.665639,0,0,0,0,0,0
523,1151,1788184711043,1788184723983,12940,11394.411684,171,1,0,0,0,0
543,1184,1788184724986,1788184725050,64,59.163909,0,1,0,0,0,0
542,1182,1788184724982,1788184725353,371,348.491361,0,1,0,0,0,0
543,1183,1788184724985,1788184725361,376,367.139364,0,1,0,0,0,0
545,1185,1788184725371,1788184725378,7,5.604011,0,0,0,0,0,0
547,1194,1788184725402,1788184725422,20,17.25309,0,2,0,3407872,0,0
547,1193,1788184725402,1788184725429,27,23.028673,0,2,0,3407872,0,0
547,1198,1788184725402,1788184725429,27,22.754488,0,2,0,3407872,0,0
547,1197,1788184725402,1788184725429,27,23.470111,0,1,0,3407872,0,0
547,1199,1788184725402,1788184725429,27,23.528656,0,1,0,3407872,0,0
547,1196,1788184725402,1788184725429,27,23.515633,0,2,0,3407872,0,0
547,1191,1788184725402,1788184725429,27,23.453159,0,2,0,3407872,0,0
547,1190,1788184725402,1788184725429,27,23.394777,0,2,0,3407872,0,0
547,1188,1788184725402,1788184725429,27,24.183367,0,2,0,3407872,0,0
547,1192,1788184725402,1788184725429,27,23.491844,0,1,0,3407872,0,0
547,1187,1788184725402,1788184725430,28,24.382794,0,2,0,3407872,0,0
547,1195,1788184725402,1788184725430,28,23.362562,0,2,0,3407872,0,0
547,1186,1788184725402,1788184725430,28,24.813883,0,2,0,3407872,0,0
547,1189,1788184725402,1788184725430,28,24.316312,0,2,0,3407872,0,0
550,1200,1788184725451,1788184725456,5,2.098335,0,1,0,8650736,0,0
553,1201,1788184725462,1788184725468,6,2.57521,0,2,0,8650736,0,0
557,1202,1788184725507,1788184725510,3,1.041243,0,1,0,8454128,0,0
558,1203,1788184726837,1788184726890,53,37.127333,0,1,1,0,0,0
559,1205,1788184726953,1788184726987,34,29.566185,0,1,0,18377216,0,0
559,1204,1788184726953,1788184727202,249,241.082382,0,1,0,18377216,0,0
561,1206,1788184727213,1788184727214,1,0.57556,0,0,0,0,0,0
563,1208,1788184728685,1788184728756,71,41.239063,0,1,0,0,0,0
565,1212,1788184728690,1788184728844,154,125.25387,20,0,0,0,0,0
564,1210,1788184728687,1788184728936,249,211.873976,26,1,0,25165792,0,0
562,1207,1788184728679,1788184729231,552,484.300252,32,3,0,0,0,0
565,1211,1788184728690,1788184729625,935,886.019009,34,0,0,0,0,0
564,1209,1788184728687,1788184730334,1647,1576.917127,38,1,0,167771968,0,0
569,1222,1788184730384,1788184730580,196,170.257361,9,6,0,43732832,0,0
569,1229,1788184730578,1788184730878,300,251.565634,12,11,0,100421376,0,0
569,1226,1788184730384,1788184730878,494,427.728371,21,2,0,123490032,0,0
569,1223,1788184730384,1788184730878,494,446.759121,21,3,0,123490032,0,0
569,1219,1788184730384,1788184730882,498,429.817095,21,5,0,123490032,0,0
569,1215,1788184730384,1788184730885,501,445.933427,21,3,0,123490032,0,0
569,1218,1788184730384,1788184730889,505,447.267127,21,3,0,123490032,0,0
569,1227,1788184730385,1788184730889,504,440.911677,21,3,0,123490032,0,0
569,1220,1788184730384,1788184730895,511,420.700815,21,2,0,123490032,0,0
569,1214,1788184730384,1788184730905,521,437.620687,21,3,0,123490032,0,0
569,1217,1788184730384,1788184730907,523,407.029093,21,3,0,123490032,0,0
569,1216,1788184730384,1788184730907,523,453.222403,21,3,0,123490032,0,0
569,1213,1788184730384,1788184730912,528,446.086482,21,5,0,123490032,0,0
569,1228,1788184730385,1788184730912,527,438.920171,21,3,0,123490032,0,0
569,1225,1788184730384,1788184730912,528,442.71808,21,3,0,123490032,0,0
569,1221,1788184730384,1788184730913,529,412.7282,21,3,0,123490032,0,0
569,1224,1788184730384,1788184730925,541,436.206165,21,3,0,123490032,0,0
570,1231,1788184737261,1788184738109,848,801.100316,16,1,0,0,0,0
570,1230,1788184737261,1788184742885,5624,5525.102767,22,1,0,0,0,0
572,1237,1788184742894,1788184744587,1693,930.766578,84,0,0,0,0,0
572,1245,1788184742894,1788184744593,1699,958.498251,84,0,0,0,0,0
572,1233,1788184742894,1788184744714,1820,982.131465,84,0,0,0,0,0
572,1232,1788184742894,1788184744783,1889,1027.590514,84,0,0,0,0,0
572,1236,1788184742894,1788184744804,1910,1040.80512,84,0,0,0,0,0
572,1239,1788184742894,1788184744828,1934,1041.411992,84,0,0,0,0,0
572,1235,1788184742894,1788184744831,1937,1052.137152,84,0,0,0,0,0
572,1243,1788184742894,1788184744844,1950,1037.297765,84,0,0,0,0,0
572,1246,1788184742894,1788184744937,2043,1094.729665,84,0,0,0,0,0
572,1247,1788184742894,1788184744944,2050,1106.292591,84,0,0,0,0,0
572,1234,1788184742894,1788184744969,2075,1120.427514,84,0,0,0,0,0
572,1242,1788184742894,1788184744969,2075,1109.588803,84,0,0,0,0,0
572,1244,1788184742894,1788184744969,2075,1124.492563,84,0,0,0,0,0
572,1240,1788184742894,1788184744974,2080,1094.297267,84,1,0,0,0,0
