config_id,repetition,query,frag_files,workload_type,scheduler_mode,table_size_mb,avg_file_size_kb,pre_cpu_util_pct,pre_mem_used_pct,pre_disk_read_bytes_sec,pre_disk_write_bytes_sec,pre_disk_read_iops,pre_disk_write_iops,baseline_duration_ms,concurrent_duration_ms,client_start_time_concurrent,client_end_time_concurrent,qir_pct,sla_violation_10pct
frag200_multi_stream_FAIR,2,Q3,200.0,multi_stream,FAIR,145.0,742.4,31.52,75.03,389389.0,7913834.0,47.6,74.8,2203.3987045288086,2496.0830211639404,1788185145.3799968,1788185147.8760798,13.283311641853837,1
frag200_multi_stream_FAIR,2,Q6,200.0,multi_stream,FAIR,145.0,742.4,31.52,75.03,389389.0,7913834.0,47.6,74.8,1815.9515857696533,1742.3241138458252,1788185147.876854,1788185149.619178,-4.054484299074672,0
frag200_multi_stream_FAIR,2,Q12,200.0,multi_stream,FAIR,145.0,742.4,31.52,75.03,389389.0,7913834.0,47.6,74.8,1868.776559829712,1945.814609527588,1788185149.6199288,1788185151.5657434,4.122378852231318,0
frag200_multi_stream_FAIR,2,Q14,200.0,multi_stream,FAIR,145.0,742.4,31.52,75.03,389389.0,7913834.0,47.6,74.8,1713.0787372589111,1706.0019969940186,1788185151.5664275,1788185153.2724295,-0.41310070056768294,0
frag200_multi_stream_FAIR,2,Q18,200.0,multi_stream,FAIR,145.0,742.4,31.52,75.03,389389.0,7913834.0,47.6,74.8,3577.650308609009,3517.439603805542,1788185153.2731328,1788185156.7905724,-1.6829678590604549,0
frag200_multi_stream_FAIR,3,Q1,200.0,multi_stream,FAIR,145.0,742.4,28.06,75.26,0.0,367950.0,0.0,39.5,7370.964050292969,7700.700521469116,1788185172.6132607,1788185180.3139613,4.473451083553197,0
frag200_multi_stream_FAIR,3,Q3,200.0,multi_stream,FAIR,145.0,742.4,28.06,75.26,0.0,367950.0,0.0,39.5,2255.2223205566406,2449.787378311157,1788185180.3206692,1788185182.7704566,8.627311639346203,0
frag200_multi_stream_FAIR,3,Q6,200.0,multi_stream,FAIR,145.0,742.4,28.06,75.26,0.0,367950.0,0.0,39.5,1740.4491901397705,1770.857572555542,1788185182.7711809,1788185184.5420384,1.747157147019585,0
frag200_multi_stream_FAIR,3,Q12,200.0,multi_stream,FAIR,145.0,742.4,28.06,75.26,0.0,367950.0,0.0,39.5,1872.2801208496094,1860.5642318725586,1788185184.542857,1788185186.4034212,-0.6257551338917334,0
frag200_multi_stream_FAIR,3,Q14,200.0,multi_stream,FAIR,145.0,742.4,28.06,75.26,0.0,367950.0,0.0,39.5,1681.2427043914795,1638.9014720916748,1788185186.4040704,1788185188.0429718,-2.518448537454321,0
frag200_multi_stream_FAIR,3,Q18,200.0,multi_stream,FAIR,145.0,742.4,28.06,75.26,0.0,367950.0,0.0,39.5,3572.3109245300293,3576.8356323242188,1788185188.0435975,1788185191.620433,0.12666052563117025,0
frag200_multi_stream_FAIR,4,Q1,200.0,multi_stream,FAIR,145.0,742.4,28.26,76.37,1636.0,1294941.0,0.4,17.6,7420.142412185669,7588.146209716797,1788185273.390779,1788185280.9789252,2.2641586670253804,0
frag200_multi_stream_FAIR,4,Q3,200.0,multi_stream,FAIR,145.0,742.4,28.26,76.37,1636.0,1294941.0,0.4,17.6,2245.584011077881,2442.671775817871,1788185280.9812353,1788185283.423907,8.776681868401266,0
frag200_multi_stream_FAIR,4,Q6,200.0,multi_stream,FAIR,145.0,742.4,28.26,76.37,1636.0,1294941.0,0.4,17.6,1729.4483184814453,1794.3780422210693,1788185283.424729,1788185285.2191072,3.7543604538952655,0
frag200_multi_stream_FAIR,4,Q12,200.0,multi_stream,FAIR,145.0,742.4,28.26,76.37,1636.0,1294941.0,0.4,17.6,1883.8841915130615,1822.4141597747803,1788185285.219813,1788185287.0422273,-3.262941109395421,0
frag200_multi_stream_FAIR,4,Q14,200.0,multi_stream,FAIR,145.0,742.4,28.26,76.37,1636.0,1294941.0,0.4,17.6,1679.0785789489746,1705.1081657409668,1788185287.0429134,1788185288.7480216,1.5502304131761064,0
frag200_multi_stream_FAIR,4,Q18,200.0,multi_stream,FAIR,145.0,742.4,28.26,76.37,1636.0,1294941.0,0.4,17.6,3695.1279640197754,3602.022171020508,1788185288.7486618,1788185292.350684,-2.519690627925688,0
frag500_single_stream_FAIR,1,Q14,500.0,single_stream,FAIR,145.0,296.96,30.15,75.76,1637.0,10657380.0,0.4,109.5,1742.9063320159912,1827.805757522583,1788185352.7373588,1788185354.5651646,4.8711410330576985,0
frag500_single_stream_FAIR,2,Q14,500.0,single_stream,FAIR,145.0,296.96,29.43,79.26,0.0,67110.0,0.0,4.8,2009.6137523651123,1742.7940368652344,1788185412.5274918,1788185414.2702858,-13.277164091152246,0
frag500_single_stream_FAIR,3,Q14,500.0,single_stream,FAIR,145.0,296.96,28.7,76.26,0.0,114585.0,0.0,12.8,2051.5081882476807,1752.7973651885986,1788185440.3904235,1788185442.143221,-14.560547443597061,0
frag500_single_stream_FAIR,4,Q14,500.0,single_stream,FAIR,145.0,296.96,32.4,79.02,42561.0,62968902.0,2.0,506.9,1852.3485660552979,1771.9855308532715,1788185500.041608,1788185501.8135936,-4.338440219875297,0
frag500_multi_stream_FAIR,1,Q1,500.0,multi_stream,FAIR,145.0,296.96,31.56,77.4,3274.0,114543.0,0.8,16.0,7730.4277420043945,7528.816223144531,1788185596.0520985,1788185603.5809147,-2.608025397668204,0
frag500_multi_stream_FAIR,1,Q3,500.0,multi_stream,FAIR,145.0,296.96,31.56,77.4,3274.0,114543.0,0.8,16.0,2192.885160446167,2333.9154720306396,1788185603.5815563,1788185605.9154718,6.43126754324784,0
frag500_multi_stream_FAIR,1,Q6,500.0,multi_stream,FAIR,145.0,296.96,31.56,77.4,3274.0,114543.0,0.8,16.0,1712.8825187683105,1769.8750495910645,1788185605.91623,1788185607.686105,3.3272877852554514,0
frag500_multi_stream_FAIR,1,Q12,500.0,multi_stream,FAIR,145.0,296.96,31.56,77.4,3274.0,114543.0,0.8,16.0,1851.8705368041992,1887.8545761108398,1788185607.6868126,1788185609.5746672,1.9431185167370728,0
frag500_multi_stream_FAIR,1,Q14,500.0,multi_stream,FAIR,145.0,296.96,31.56,77.4,3274.0,114543.0,0.8,16.0,1685.9631538391113,1652.9803276062012,1788185609.5754006,1788185611.228381,-1.9563195172922296,0
frag500_multi_stream_FAIR,1,Q18,500.0,multi_stream,FAIR,145.0,296.96,31.56,77.4,3274.0,114543.0,0.8,16.0,3538.715362548828,3580.0952911376953,1788185611.2291403,1788185614.8092356,1.1693488836881893,0
frag500_multi_stream_FAIR,2,Q1,500.0,multi_stream,FAIR,145.0,296.96,29.54,80.39,80206.0,631797.0,1.2,15.2,7247.7827072143555,7559.814214706421,1788185697.1279783,1788185704.6877925,4.305199536148801,0
frag500_multi_stream_FAIR,2,Q3,500.0,multi_stream,FAIR,145.0,296.96,29.54,80.39,80206.0,631797.0,1.2,15.2,2270.9105014801025,2600.8875370025635,1788185704.6900578,1788185707.2909453,14.530605028573037,1
frag500_multi_stream_FAIR,2,Q6,500.0,multi_stream,FAIR,145.0,296.96,29.54,80.39,80206.0,631797.0,1.2,15.2,1708.59956741333,1762.2737884521484,1788185707.2918339,1788185709.0541077,3.14141604987507,0
frag500_multi_stream_FAIR,2,Q12,500.0,multi_stream,FAIR,145.0,296.96,29.54,80.39,80206.0,631797.0,1.2,15.2,1800.9579181671143,1825.8140087127686,1788185709.0549214,1788185710.8807354,1.3801594304297262,0
frag500_multi_stream_FAIR,2,Q14,500.0,multi_stream,FAIR,145.0,296.96,29.54,80.39,80206.0,631797.0,1.2,15.2,1695.9772109985352,1668.4300899505615,1788185710.8814867,1788185712.5499167,-1.624262452899046,0
frag500_multi_stream_FAIR,2,Q18,500.0,multi_stream,FAIR,145.0,296.96,29.54,80.39,80206.0,631797.0,1.2,15.2,3529.1786193847656,3476.573705673218,1788185712.5506053,1788185716.027179,-1.490571019063874,0
frag500_multi_stream_FAIR,3,Q1,500.0,multi_stream,FAIR,145.0,296.96,30.13,79.88,1637.0,540320.0,0.4,9.6,7312.970876693726,7733.360290527344,1788185731.8554049,1788185739.5887651,5.748544892656278,0
frag500_multi_stream_FAIR,3,Q3,500.0,multi_stream,FAIR,145.0,296.96,30.13,79.88,1637.0,540320.0,0.4,9.6,2189.2096996307373,2390.899181365967,1788185739.5911896,1788185741.9820888,9.212890010913494,0
frag500_multi_stream_FAIR,3,Q6,500.0,multi_stream,FAIR,145.0,296.96,30.13,79.88,1637.0,540320.0,0.4,9.6,1747.7545738220215,1764.4221782684326,1788185741.9829733,1788185743.7473955,0.9536581792466498,0
frag500_multi_stream_FAIR,3,Q12,500.0,multi_stream,FAIR,145.0,296.96,30.13,79.88,1637.0,540320.0,0.4,9.6,1860.0358963012695,1944.3259239196777,1788185743.7478971,1788185745.692223,4.531634458561856,0
frag500_multi_stream_FAIR,3,Q14,500.0,multi_stream,FAIR,145.0,296.96,30.13,79.88,1637.0,540320.0,0.4,9.6,1683.4959983825684,1651.1030197143555,1788185745.6929326,1788185747.3440356,-1.9241494306689588,0
frag500_multi_stream_FAIR,3,Q18,500.0,multi_stream,FAIR,145.0,296.96,30.13,79.88,1637.0,540320.0,0.4,9.6,3742.9752349853516,3527.9715061187744,1788185747.3448021,1788185750.8727736,-5.744193198420096,0
frag500_multi_stream_FAIR,4,Q1,500.0,multi_stream,FAIR,145.0,296.96,28.69,81.2,0.0,17916862.0,0.0,187.7,7441.99275970459,7913.335084915161,1788185833.2384732,1788185841.1518083,6.333549902960148,0
frag500_multi_stream_FAIR,4,Q3,500.0,multi_stream,FAIR,145.0,296.96,28.69,81.2,0.0,17916862.0,0.0,187.7,2207.712173461914,2398.3254432678223,1788185841.154155,1788185843.5524805,8.633972856480085,0
frag500_multi_stream_FAIR,4,Q6,500.0,multi_stream,FAIR,145.0,296.96,28.69,81.2,0.0,17916862.0,0.0,187.7,1741.774559020996,1836.6129398345947,1788185843.5532677,1788185845.3898807,5.444928582887599,0
frag500_multi_stream_FAIR,4,Q12,500.0,multi_stream,FAIR,145.0,296.96,28.69,81.2,0.0,17916862.0,0.0,187.7,1860.8989715576172,1871.4840412139893,1788185845.3907287,1788185847.2622128,0.5688148479931778,0
frag500_multi_stream_FAIR,4,Q14,500.0,multi_stream,FAIR,145.0,296.96,28.69,81.2,0.0,17916862.0,0.0,187.7,1650.5987644195557,1661.8528366088867,1788185847.2627456,1788185848.9245985,0.6818175580840584,0
frag500_multi_stream_FAIR,4,Q18,500.0,multi_stream,FAIR,145.0,296.96,28.69,81.2,0.0,17916862.0,0.0,187.7,3557.8508377075195,3632.6186656951904,1788185848.9253898,1788185852.5580084,2.101488550201478,0
