config_id,frag_files,workload_type,scheduler_mode,repetition,run_type,query,client_start_time,client_end_time,duration_ms
frag50_single_stream_FAIR,50,single_stream,FAIR,0,concurrent,Q14,1788184200.9405906,1788184203.0722742,2131.683588027954
frag50_single_stream_FAIR,50,single_stream,FAIR,1,concurrent,Q14,1788184228.9139717,1788184230.8336413,1919.6696281433105
frag50_single_stream_FAIR,50,single_stream,FAIR,1,baseline,Q14,1788184254.9864533,1788184256.8297799,1843.3265686035156
frag50_single_stream_FAIR,50,single_stream,FAIR,2,baseline,Q14,1788184270.6592195,1788184272.7483606,2089.1411304473877
frag50_single_stream_FAIR,50,single_stream,FAIR,2,concurrent,Q14,1788184288.0228705,1788184290.0043502,1981.4796447753906
frag50_single_stream_FAIR,50,single_stream,FAIR,3,concurrent,Q14,1788184316.2675993,1788184318.1535032,1885.9038352966309
frag50_single_stream_FAIR,50,single_stream,FAIR,3,baseline,Q14,1788184341.8616807,1788184343.7568238,1895.1430320739746
frag50_single_stream_FAIR,50,single_stream,FAIR,4,baseline,Q14,1788184357.694218,1788184359.563863,1869.645118713379
frag50_single_stream_FAIR,50,single_stream,FAIR,4,concurrent,Q14,1788184375.0963035,1788184377.03036,1934.0565204620361
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,baseline,Q1,1788184400.9265742,1788184409.2317002,8305.125951766968
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,baseline,Q3,1788184409.2324283,1788184412.0668473,2834.419012069702
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,baseline,Q6,1788184412.0674005,1788184413.78772,1720.3195095062256
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,baseline,Q12,1788184413.7902615,1788184416.0756867,2285.4251861572266
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,baseline,Q14,1788184416.076468,1788184418.0265224,1950.054407119751
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,baseline,Q18,1788184418.0272076,1788184422.3954644,4368.2568073272705
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,concurrent,Q1,1788184437.851622,1788184445.699078,7847.455978393555
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,concurrent,Q3,1788184445.6998842,1788184448.2202823,2520.3981399536133
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,concurrent,Q6,1788184448.221371,1788184450.0466821,1825.3111839294434
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,concurrent,Q12,1788184450.0542545,1788184452.0191357,1964.881181716919
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,concurrent,Q14,1788184452.019885,1788184453.7099795,1690.0944709777832
frag50_multi_stream_FAIR,50,multi_stream,FAIR,0,concurrent,Q18,1788184453.7106943,1788184457.4667003,3756.0060024261475
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,concurrent,Q1,1788184472.9103503,1788184480.9887927,8078.442335128784
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,concurrent,Q3,1788184480.9895263,1788184483.3806295,2391.1032676696777
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,concurrent,Q6,1788184483.3828332,1788184485.4880128,2105.17954826355
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,concurrent,Q12,1788184485.4887285,1788184487.3591459,1870.4173564910889
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,concurrent,Q14,1788184487.3598921,1788184489.1194274,1759.535312652588
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,concurrent,Q18,1788184489.1215389,1788184492.9204292,3798.8903522491455
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,baseline,Q1,1788184506.911699,1788184514.910326,7998.626947402954
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,baseline,Q3,1788184514.9110749,1788184517.215151,2304.0761947631836
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,baseline,Q6,1788184517.2158144,1788184519.000635,1784.820556640625
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,baseline,Q12,1788184519.0013187,1788184520.8891342,1887.8154754638672
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,baseline,Q14,1788184520.88993,1788184522.5996614,1709.7313404083252
frag50_multi_stream_FAIR,50,multi_stream,FAIR,1,baseline,Q18,1788184522.6004236,1788184526.4365633,3836.139678955078
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,baseline,Q1,1788184540.290386,1788184548.2189631,7928.577184677124
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,baseline,Q3,1788184548.2195008,1788184550.5363176,2316.816806793213
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,baseline,Q6,1788184550.5370522,1788184552.1208725,1583.8203430175781
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,baseline,Q12,1788184552.1216066,1788184553.994309,1872.7023601531982
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,baseline,Q14,1788184553.9949725,1788184555.697501,1702.528476715088
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,baseline,Q18,1788184555.6982481,1788184559.3042035,3605.9553623199463
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,concurrent,Q1,1788184574.6800928,1788184583.308272,8628.17907333374
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,concurrent,Q3,1788184583.3090124,1788184585.713398,2404.385566711426
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,concurrent,Q6,1788184585.7141464,1788184587.5361817,1822.035312652588
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,concurrent,Q12,1788184587.536711,1788184589.4055347,1868.823766708374
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,concurrent,Q14,1788184589.4062395,1788184591.0850534,1678.8139343261719
frag50_multi_stream_FAIR,50,multi_stream,FAIR,2,concurrent,Q18,1788184591.0857527,1788184594.7327523,3646.9995975494385
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,concurrent,Q1,1788184610.1156726,1788184618.031323,7915.650367736816
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,concurrent,Q3,1788184618.032008,1788184620.3780968,2346.0888862609863
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,concurrent,Q6,1788184620.3788798,1788184622.1812892,1802.4094104766846
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,concurrent,Q12,1788184622.1821609,1788184624.29417,2112.009048461914
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,concurrent,Q14,1788184624.2949183,1788184625.9509428,1656.02445602417
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,concurrent,Q18,1788184625.9517138,1788184629.6185522,3666.8384075164795
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,baseline,Q1,1788184643.5126843,1788184651.31922,7806.535720825195
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,baseline,Q3,1788184651.3199317,1788184653.6103709,2290.4391288757324
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,baseline,Q6,1788184653.6110125,1788184655.2058632,1594.850778579712
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,baseline,Q12,1788184655.206466,1788184657.2930064,2086.540460586548
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,baseline,Q14,1788184657.293705,1788184659.0020359,1708.3308696746826
frag50_multi_stream_FAIR,50,multi_stream,FAIR,3,baseline,Q18,1788184659.0027268,1788184662.6299725,3627.2456645965576
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,baseline,Q1,1788184676.5088496,1788184684.2268646,7718.01495552063
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,baseline,Q3,1788184684.2275615,1788184686.484614,2257.052421569824
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,baseline,Q6,1788184686.4853177,1788184688.0740743,1588.7565612792969
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,baseline,Q12,1788184688.0747893,1788184689.9282,1853.4107208251953
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,baseline,Q14,1788184689.9287753,1788184691.657883,1729.1076183319092
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,baseline,Q18,1788184691.6585572,1788184695.2812421,3622.684955596924
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,concurrent,Q1,1788184711.286571,1788184719.341928,8055.356979370117
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,concurrent,Q3,1788184719.3427577,1788184721.7157137,2372.9560375213623
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,concurrent,Q6,1788184721.7164848,1788184723.6908395,1974.3547439575195
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,concurrent,Q12,1788184723.6915705,1788184725.5563264,1864.7558689117432
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,concurrent,Q14,1788184725.557032,1788184727.2611654,1704.1332721710205
frag50_multi_stream_FAIR,50,multi_stream,FAIR,4,concurrent,Q18,1788184727.2619028,1788184730.99158,3729.677200317383
frag200_single_stream_FAIR,200,single_stream,FAIR,0,baseline,Q14,1788184745.3994617,1788184747.1482017,1748.7399578094482
frag200_single_stream_FAIR,200,single_stream,FAIR,0,concurrent,Q14,1788184763.4289477,1788184765.2205102,1791.562557220459
frag200_single_stream_FAIR,200,single_stream,FAIR,1,concurrent,Q14,1788184790.963371,1788184792.756651,1793.2798862457275
frag200_single_stream_FAIR,200,single_stream,FAIR,1,baseline,Q14,1788184817.1640778,1788184819.0477035,1883.6257457733154
frag200_single_stream_FAIR,200,single_stream,FAIR,2,baseline,Q14,1788184833.1697283,1788184835.0719373,1902.2090435028076
frag200_single_stream_FAIR,200,single_stream,FAIR,2,concurrent,Q14,1788184851.008531,1788184853.0510392,2042.5081253051758
frag200_single_stream_FAIR,200,single_stream,FAIR,3,concurrent,Q14,1788184878.6467717,1788184880.6848853,2038.1135940551758
frag200_single_stream_FAIR,200,single_stream,FAIR,3,baseline,Q14,1788184904.6756127,1788184906.398644,1723.0312824249268
frag200_single_stream_FAIR,200,single_stream,FAIR,4,baseline,Q14,1788184920.7918475,1788184922.4549942,1663.146734237671
frag200_single_stream_FAIR,200,single_stream,FAIR,4,concurrent,Q14,1788184938.2194285,1788184940.2037659,1984.337329864502
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,baseline,Q1,1788184964.0418358,1788184971.3815427,7339.706897735596
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,baseline,Q3,1788184971.3822656,1788184973.6521773,2269.911766052246
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,baseline,Q6,1788184973.6529567,1788184975.42879,1775.8333683013916
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,baseline,Q12,1788184975.4294243,1788184977.2791872,1849.7629165649414
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,baseline,Q14,1788184977.2796988,1788184978.9932377,1713.5388851165771
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,baseline,Q18,1788184978.994011,1788184982.5356495,3541.6386127471924
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,concurrent,Q1,1788184999.6486816,1788185007.282268,7633.586406707764
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,concurrent,Q3,1788185007.2829957,1788185009.8160095,2533.0138206481934
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,concurrent,Q6,1788185009.816871,1788185011.5713892,1754.5182704925537
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,concurrent,Q12,1788185011.5719368,1788185013.4181738,1846.2369441986084
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,concurrent,Q14,1788185013.418708,1788185015.0969238,1678.215742111206
frag200_multi_stream_FAIR,200,multi_stream,FAIR,0,concurrent,Q18,1788185015.097606,1788185018.6584668,3560.8608722686768
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,concurrent,Q1,1788185034.3810978,1788185042.1323955,7751.29771232605
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,concurrent,Q3,1788185042.1389902,1788185044.5459783,2406.9881439208984
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,concurrent,Q6,1788185044.5467324,1788185046.3498924,1803.1599521636963
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,concurrent,Q12,1788185046.3506224,1788185048.2153604,1864.7379875183105
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,concurrent,Q14,1788185048.216065,1788185049.8917747,1675.7097244262695
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,concurrent,Q18,1788185049.8924782,1788185053.5668483,3674.370050430298
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,baseline,Q1,1788185067.896249,1788185075.4979515,7601.702451705933
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,baseline,Q3,1788185075.4985986,1788185077.8438087,2345.210075378418
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,baseline,Q6,1788185077.8444805,1788185079.7145765,1870.09596824646
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,baseline,Q12,1788185079.715382,1788185081.838463,2123.0809688568115
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,baseline,Q14,1788185081.8391006,1788185083.5838456,1744.7450160980225
frag200_multi_stream_FAIR,200,multi_stream,FAIR,1,baseline,Q18,1788185083.5845704,1788185087.3558815,3771.311044692993
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,baseline,Q1,1788185102.1578586,1788185109.8274019,7669.543266296387
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,baseline,Q3,1788185109.8296416,1788185112.0330403,2203.3987045288086
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,baseline,Q6,1788185112.0337422,1788185113.8496938,1815.9515857696533
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,baseline,Q12,1788185113.8502545,1788185115.719031,1868.776559829712
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,baseline,Q14,1788185115.7197318,1788185117.4328105,1713.0787372589111
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,baseline,Q18,1788185117.4334874,1788185121.0111377,3577.650308609009
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,concurrent,Q1,1788185137.7161317,1788185145.3777032,7661.571502685547
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,concurrent,Q3,1788185145.3799968,1788185147.8760798,2496.0830211639404
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,concurrent,Q6,1788185147.876854,1788185149.619178,1742.3241138458252
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,concurrent,Q12,1788185149.6199288,1788185151.5657434,1945.814609527588
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,concurrent,Q14,1788185151.5664275,1788185153.2724295,1706.0019969940186
frag200_multi_stream_FAIR,200,multi_stream,FAIR,2,concurrent,Q18,1788185153.2731328,1788185156.7905724,3517.439603805542
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,concurrent,Q1,1788185172.6132607,1788185180.3139613,7700.700521469116
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,concurrent,Q3,1788185180.3206692,1788185182.7704566,2449.787378311157
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,concurrent,Q6,1788185182.7711809,1788185184.5420384,1770.857572555542
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,concurrent,Q12,1788185184.542857,1788185186.4034212,1860.5642318725586
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,concurrent,Q14,1788185186.4040704,1788185188.0429718,1638.9014720916748
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,concurrent,Q18,1788185188.0435975,1788185191.620433,3576.8356323242188
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,baseline,Q1,1788185205.8697996,1788185213.2407637,7370.964050292969
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,baseline,Q3,1788185213.2418072,1788185215.4970295,2255.2223205566406
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,baseline,Q6,1788185215.497734,1788185217.2381833,1740.4491901397705
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,baseline,Q12,1788185217.2387805,1788185219.1110606,1872.2801208496094
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,baseline,Q14,1788185219.1117847,1788185220.7930274,1681.2427043914795
frag200_multi_stream_FAIR,200,multi_stream,FAIR,3,baseline,Q18,1788185220.7938032,1788185224.3661141,3572.3109245300293
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,baseline,Q1,1788185238.9138634,1788185246.3340058,7420.142412185669
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,baseline,Q3,1788185246.3363006,1788185248.5818846,2245.584011077881
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,baseline,Q6,1788185248.5825636,1788185250.312012,1729.4483184814453
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,baseline,Q12,1788185250.3126984,1788185252.1965826,1883.8841915130615
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,baseline,Q14,1788185252.1972775,1788185253.8763561,1679.0785789489746
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,baseline,Q18,1788185253.8770504,1788185257.5721784,3695.1279640197754
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,concurrent,Q1,1788185273.390779,1788185280.9789252,7588.146209716797
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,concurrent,Q3,1788185280.9812353,1788185283.423907,2442.671775817871
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,concurrent,Q6,1788185283.424729,1788185285.2191072,1794.3780422210693
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,concurrent,Q12,1788185285.219813,1788185287.0422273,1822.4141597747803
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,concurrent,Q14,1788185287.0429134,1788185288.7480216,1705.1081657409668
frag200_multi_stream_FAIR,200,multi_stream,FAIR,4,concurrent,Q18,1788185288.7486618,1788185292.350684,3602.022171020508
frag500_single_stream_FAIR,500,single_stream,FAIR,0,baseline,Q14,1788185307.2234385,1788185308.9057934,1682.3549270629883
frag500_single_stream_FAIR,500,single_stream,FAIR,0,concurrent,Q14,1788185324.939114,1788185326.7682133,1829.099178314209
frag500_single_stream_FAIR,500,single_stream,FAIR,1,concurrent,Q14,1788185352.7373588,1788185354.5651646,1827.805757522583
frag500_single_stream_FAIR,500,single_stream,FAIR,1,baseline,Q14,1788185378.980559,1788185380.7234654,1742.9063320159912
frag500_single_stream_FAIR,500,single_stream,FAIR,2,baseline,Q14,1788185394.8388,1788185396.8484137,2009.6137523651123
frag500_single_stream_FAIR,500,single_stream,FAIR,2,concurrent,Q14,1788185412.5274918,1788185414.2702858,1742.7940368652344
frag500_single_stream_FAIR,500,single_stream,FAIR,3,concurrent,Q14,1788185440.3904235,1788185442.143221,1752.7973651885986
frag500_single_stream_FAIR,500,single_stream,FAIR,3,baseline,Q14,1788185466.3114092,1788185468.3629174,2051.5081882476807
frag500_single_stream_FAIR,500,single_stream,FAIR,4,baseline,Q14,1788185482.4282157,1788185484.2805643,1852.3485660552979
frag500_single_stream_FAIR,500,single_stream,FAIR,4,concurrent,Q14,1788185500.041608,1788185501.8135936,1771.9855308532715
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,baseline,Q1,1788185526.2301202,1788185533.663224,7433.103799819946
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,baseline,Q3,1788185533.6698208,1788185535.9039738,2234.1530323028564
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,baseline,Q6,1788185535.9047067,1788185537.4830532,1578.3464908599854
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,baseline,Q12,1788185537.4837542,1788185539.3136587,1829.904556274414
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,baseline,Q14,1788185539.314093,1788185541.002689,1688.5957717895508
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,baseline,Q18,1788185541.0033526,1788185544.5607338,3557.3811531066895
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,concurrent,Q1,1788185560.7256105,1788185568.8959985,8170.387983322144
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,concurrent,Q3,1788185568.9026685,1788185571.3568363,2454.1678428649902
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,concurrent,Q6,1788185571.3576262,1788185573.1993814,1841.7551517486572
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,concurrent,Q12,1788185573.19995,1788185575.0442934,1844.3434238433838
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,concurrent,Q14,1788185575.0448167,1788185576.6971474,1652.3306369781494
frag500_multi_stream_FAIR,500,multi_stream,FAIR,0,concurrent,Q18,1788185576.6978364,1788185580.27918,3581.343650817871
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,concurrent,Q1,1788185596.0520985,1788185603.5809147,7528.816223144531
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,concurrent,Q3,1788185603.5815563,1788185605.9154718,2333.9154720306396
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,concurrent,Q6,1788185605.91623,1788185607.686105,1769.8750495910645
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,concurrent,Q12,1788185607.6868126,1788185609.5746672,1887.8545761108398
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,concurrent,Q14,1788185609.5754006,1788185611.228381,1652.9803276062012
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,concurrent,Q18,1788185611.2291403,1788185614.8092356,3580.0952911376953
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,baseline,Q1,1788185629.0144508,1788185636.7448785,7730.4277420043945
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,baseline,Q3,1788185636.745681,1788185638.9385662,2192.885160446167
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,baseline,Q6,1788185638.9394488,1788185640.6523314,1712.8825187683105
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,baseline,Q12,1788185640.652901,1788185642.5047715,1851.8705368041992
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,baseline,Q14,1788185642.5054057,1788185644.1913688,1685.9631538391113
frag500_multi_stream_FAIR,500,multi_stream,FAIR,1,baseline,Q18,1788185644.1920474,1788185647.7307627,3538.715362548828
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,baseline,Q1,1788185662.5258894,1788185669.773672,7247.7827072143555
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,baseline,Q3,1788185669.7759972,1788185672.0469077,2270.9105014801025
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,baseline,Q6,1788185672.0476174,1788185673.756217,1708.59956741333
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,baseline,Q12,1788185673.756793,1788185675.557751,1800.9579181671143
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,baseline,Q14,1788185675.5585783,1788185677.2545555,1695.9772109985352
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,baseline,Q18,1788185677.2552779,1788185680.7844565,3529.1786193847656
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,concurrent,Q1,1788185697.1279783,1788185704.6877925,7559.814214706421
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,concurrent,Q3,1788185704.6900578,1788185707.2909453,2600.8875370025635
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,concurrent,Q6,1788185707.2918339,1788185709.0541077,1762.2737884521484
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,concurrent,Q12,1788185709.0549214,1788185710.8807354,1825.8140087127686
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,concurrent,Q14,1788185710.8814867,1788185712.5499167,1668.4300899505615
frag500_multi_stream_FAIR,500,multi_stream,FAIR,2,concurrent,Q18,1788185712.5506053,1788185716.027179,3476.573705673218
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,concurrent,Q1,1788185731.8554049,1788185739.5887651,7733.360290527344
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,concurrent,Q3,1788185739.5911896,1788185741.9820888,2390.899181365967
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,concurrent,Q6,1788185741.9829733,1788185743.7473955,1764.4221782684326
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,concurrent,Q12,1788185743.7478971,1788185745.692223,1944.3259239196777
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,concurrent,Q14,1788185745.6929326,1788185747.3440356,1651.1030197143555
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,concurrent,Q18,1788185747.3448021,1788185750.8727736,3527.9715061187744
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,baseline,Q1,1788185765.4830406,1788185772.7960114,7312.970876693726
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,baseline,Q3,1788185772.7967017,1788185774.9859114,2189.2096996307373
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,baseline,Q6,1788185774.9866831,1788185776.7344377,1747.7545738220215
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,baseline,Q12,1788185776.7349849,1788185778.5950208,1860.0358963012695
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,baseline,Q14,1788185778.5956607,1788185780.2791567,1683.4959983825684
frag500_multi_stream_FAIR,500,multi_stream,FAIR,3,baseline,Q18,1788185780.2796712,1788185784.0226464,3742.9752349853516
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,baseline,Q1,1788185798.5057466,1788185805.9477394,7441.99275970459
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,baseline,Q3,1788185805.9500651,1788185808.1577773,2207.712173461914
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,baseline,Q6,1788185808.1585338,1788185809.9003084,1741.774559020996
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,baseline,Q12,1788185809.9009793,1788185811.7618783,1860.8989715576172
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,baseline,Q14,1788185811.7626016,1788185813.4132004,1650.5987644195557
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,baseline,Q18,1788185813.4138987,1788185816.9717495,3557.8508377075195
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,concurrent,Q1,1788185833.2384732,1788185841.1518083,7913.335084915161
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,concurrent,Q3,1788185841.154155,1788185843.5524805,2398.3254432678223
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,concurrent,Q6,1788185843.5532677,1788185845.3898807,1836.6129398345947
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,concurrent,Q12,1788185845.3907287,1788185847.2622128,1871.4840412139893
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,concurrent,Q14,1788185847.2627456,1788185848.9245985,1661.8528366088867
frag500_multi_stream_FAIR,500,multi_stream,FAIR,4,concurrent,Q18,1788185848.9253898,1788185852.5580084,3632.6186656951904
